Source,Target
11844,16533
3614,11844
3614,11844
3614,3674
3614,3674
7950,3674
12113,5105
3674,23994
3674,28499
3674,28711
3674,30994
23994,3674
28499,3674
28711,3674
30994,3674
29345,10002
32579,3674
7950,28125
11844,16533
11940,3674
12113,3614
12113,7950
23727,14112
3614,3674
3614,3674
37201,28125
7950,3674
9194,11844
12113,20477
23994,3674
24247,3674
25258,3674
30994,11844
37201,28125
7950,28125
14112,3674
28125,3674
20477,12113
11940,3674
15980,3674
31025,10002
35803,32545
15980,3674
32579,3674
7611,32545
9194,3674
1057,3674
9194,28499
16324,32545
25258,3674
30094,32545
15872,32545
35855,10002
3674,23994
3674,28499
3674,28711
3674,30994
12489,12113
15980,3674
16220,10002
2244,27933
33576,3674
5829,3674
14112,3674
20477,12113
35636,3674
31025,10002
15440,32545
15980,3674
16533,3674
10639,3627
28125,3674
28125,3674
20477,12113
31025,32545
12287,32545
30461,32545
17304,3674
23994,11844
13804,32545
17024,30134
30461,32545
35855,35400
35855,3674
6113,4594
6962,32545
32851,3674
9194,11844
20477,12113
3627,10639
7155,3674
14112,3674
24647,30994
30567,3674
37201,3674
3614,3674
3614,3674
7950,11844
7950,3674
7950,3674
11844,30994
30567,3674
35426,32545
3674,23994
3674,23994
3674,28499
3674,28499
3674,28711
3674,28711
3674,30994
3674,30994
7155,3674
8189,32545
12272,32545
14525,32545
32579,3674
33576,32545
10639,3627
15980,3674
35636,3674
14262,32545
25531,32545
30567,11844
6962,3674
10950,32545
14971,3674
31025,32545
7956,32545
27095,3674
30567,11844
32539,10002
37201,11844
37201,28125
12113,12489
7950,3674
14971,28125
3614,3674
7950,11844
7950,3674
7950,3674
10639,3627
12866,3627
16533,11844
16533,3674
28499,11844
28711,3674
28711,3674
30994,11844
14971,28125
12489,12113
3614,3674
7950,3674
14580,32545
3614,3674
7950,3674
14580,32545
14971,28125
37201,28125
37201,28125
11383,3674
23994,28125
14971,28125
10720,12113
13061,12113
33576,32545
30567,11844
37201,11844
26712,3674
10960,3674
2407,3674
15766,10002
30994,11844
28499,11844
18390,3674
14112,3674
14112,5267
6962,32545
10639,3624
20477,12113
23994,3674
30994,3674
10639,10757
13296,15920
20477,12113
7934,32545
14112,3674
2407,1057
35636,28125
3627,12866
2407,19596
10639,10646
17860,32545
10639,3624
19325,11844
19325,3674
2407,1057
6962,32545
12113,20477
14971,28125
14971,3674
19415,32545
14971,3674
1572,3674
33576,3674
3627,10639
37299,11844
3982,11844
12489,28125
12489,3674
14971,28125
14971,3674
26074,10002
11844,16533
25857,36131
3627,12866
1057,2407
35636,28125
3674,23994
3674,28499
3674,28711
3674,30994
10639,10776
3627,12866
37201,28125
37201,28125
25857,3674
26997,32545
28125,3674
3674,11844
28711,3674
19325,12113
28125,35372
3674,11844
37299,11844
37299,3674
3982,11844
3982,3674
16533,27309
2407,1057
10639,3627
23994,3674
30567,11844
3627,11844
3674,11844
37201,11844
11844,1057
2407,1057
16533,11844
16533,3674
3614,3674
7950,11844
7950,3674
7950,3674
13998,3674
14971,28125
35636,11844
37299,11844
3982,11844
12489,3674
27933,22939
12489,12113
12489,3113
14112,3674
37201,3674
14112,3674
28711,3674
3627,12866
3982,11844
28711,3674
28711,3674
33576,3674
8180,30584
9331,2407
19325,11844
23994,11844
23994,3674
23994,3674
28711,11844
28711,3674
28711,3674
28711,3674
34206,3674
37299,11844
3982,11844
2134,3674
23994,3674
28711,3674
18390,3674
32349,3674
6113,14026
11383,30032
3614,3674
14971,28125
15259,3674
23296,32545
26409,10002
29114,3674
3614,3674
7950,11844
7950,3674
9537,3674
23994,3674
23994,3674
28711,3674
35838,10002
37299,11844
3982,11844
2407,1057
19325,11844
34749,3674
3627,12866
12489,12113
14971,3674
14971,3674
17067,3674
9194,2407
34749,3674
12489,3674
19325,3674
35636,11844
3674,1057
37299,11844
3982,11844
3627,12866
13296,11844
16310,19325
2407,1057
2407,9194
31025,10002
3674,23994
3674,28711
11844,23994
11844,28711
11844,35076
14112,3674
14112,3674
3627,12866
3674,28711
30994,23994
30994,36846
36182,32545
3627,12866
3674,23994
13296,3674
18390,3674
274,33048
14971,3674
18390,9194
27933,3674
30567,3674
35076,3674
23994,3674
28711,3674
32371,3674
35076,3674
8063,36318
9194,13296
13296,33048
23994,3674
28711,3674
35076,3674
3627,12866
2166,3674
23994,3674
2407,1057
2407,9194
30567,3674
37201,3674
3674,18390
2407,1057
7950,11844
7950,3674
14435,32545
7953,32545
16533,11844
16533,3674
23994,11844
23994,3674
23994,3674
23994,3674
27933,3674
28711,3674
28711,3674
28711,3674
35076,3674
35076,3674
23994,3674
25258,3674
28711,3674
35076,3674
35636,3674
22999,3674
3627,12866
23994,3674
23994,3674
28711,3674
28711,3674
35076,3674
35076,3674
16533,3674
16533,3674
2407,24082
30461,32545
24247,3674
29151,10002
33415,3674
3674,204
9194,2407
3674,23994
3674,28711
3674,32349
30994,23994
12489,12113
13847,3674
28125,3674
32545,10002
11844,37202
14971,11844
2313,11844
23296,32545
30167,11844
30994,3674
22780,9194
31025,32545
12489,3674
20477,12113
30994,3674
14971,11844
2313,11844
30167,11844
30994,3674
19325,3674
30461,32545
2407,1057
14971,3674
2313,3674
23994,3674
30167,3674
14971,3674
33207,10002
18381,12113
20477,12113
30994,3674
28125,3674
23994,3674
28711,3674
30461,32545
32349,3674
32851,3674
2407,3674
32851,3674
18381,12113
1887,3674
20477,12113
7950,3674
14112,3674
31025,32545
33564,10002
20762,3674
2407,1057
7950,3674
30994,3674
30994,3674
2407,3674
35846,3674
18381,12113
20477,12113
30994,3674
7640,32545
11383,3674
2313,3674
28125,3674
3674,2313
30994,3674
37201,3674
18381,23034
27370,3674
30994,3674
1057,2407
10960,1057
10960,9194
16533,3627
18381,12113
20477,12113
2407,1057
2407,1057
2407,18390
2407,9194
16533,11844
11383,32851
18381,12113
20477,12113
30994,3674
23994,3674
6113,30167
6113,19381
18381,12113
20477,12113
28125,3674
30994,3674
30994,3674
6113,35096
1057,2407
28022,32545
14519,12974
2407,1057
12113,34456
30994,3674
37206,12113
30167,22455
30994,3674
3614,11844
22931,1057
2407,1057
30461,32545
2407,1057
8902,32545
22693,33818
28125,3674
1057,2407
11383,3674
32259,32545
9194,2407
12113,11844
18381,12113
20477,12113
28125,3674
28711,3674
24566,10002
28711,3674
29653,32545
35076,3674
25945,32545
35838,10002
37242,3674
11844,16533
16721,12113
7404,10002
16533,3674
18381,12113
20477,12113
2407,1057
2407,9194
11844,16533
11844,28711
11844,35076
18381,12113
20477,12113
16533,11844
18381,12113
20477,12113
30060,10002
16533,11844
3627,12866
11844,1057
32228,30032
35855,10002
2407,1057
2407,9194
25962,32545
29989,10002
28499,11844
33564,10002
3614,11844
28499,11844
31025,32545
2407,1057
32851,3674
7953,32545
25310,32545
3614,11844
11844,3627
2407,1057
10983,12113
37189,12113
1057,2407
8608,12113
14971,28125
2407,1057
30461,32545
6962,32545
31025,32545
25921,32545
6962,32545
2407,1057
18381,12113
19381,6113
20477,12113
30992,12113
13296,11844
3627,12866
3627,12866
6962,32545
16533,11844
34966,32545
28499,11844
6962,32545
29345,10002
11383,13296
25962,32545
3614,11844
16220,10002
30652,32545
13296,11844
5171,11844
27466,37297
3614,11844
6113,9343
25987,11844
29461,11844
2407,1057
32545,30461
14467,32545
28711,11844
25557,11844
25557,7867
9882,32545
2407,1057
30190,32545
