Source,Target
28711,3674
36229,3674
3674,11844
3674,11844
37201,3674
15306,3674
23148,16533
30567,3674
32387,29114
16072,3674
20762,11844
20762,3674
33048,3674
10226,32545
14466,3674
1572,28183
2313,3674
15306,3674
2313,11844
2313,3674
25987,11844
3674,11844
37201,3674
12113,11844
14466,3674
14466,3674
25307,3674
33048,3674
3674,11844
4232,3674
8247,3674
2313,11844
25987,11844
35636,3674
10226,32545
28732,3674
3614,3674
3614,3674
18390,13860
18390,3930
27959,32545
28183,1572
33048,3674
3614,3674
13860,18390
14299,18390
35636,3674
3627,3674
37299,3674
13860,3674
14112,3674
14299,3674
23143,23994
1572,28183
15980,3674
10654,3674
14466,3674
16448,3674
19387,11844
19387,3674
35636,3674
3614,3674
3614,3674
3674,29114
30567,3674
11487,3674
13296,11844
1572,11844
30567,3674
32387,3674
32851,3674
37201,3674
3982,3674
12113,18381
12113,18390
12113,19325
12113,9194
12966,11844
16533,11844
25062,36318
3584,3641
13296,11844
14466,3674
36131,3674
25987,3674
26171,3674
26171,3674
33048,3674
33048,3674
33048,3674
6113,35266
25016,11556
7155,3674
19325,11844
33048,19387
33048,3674
3614,3674
3614,3674
18390,13860
18390,3930
3584,23538
10654,34206
12113,9194
16269,3674
19608,11844
28183,36229
30567,3674
30567,3674
32745,3674
37299,3674
3982,3674
13296,3674
13860,18390
14299,18390
25987,3674
16533,3674
3674,14466
3674,15306
3674,16533
7950,3674
14466,3674
15980,3674
17327,32545
3614,3674
6113,24310
34206,3674
14466,3674
24247,3674
4568,3674
7950,11844
7950,3674
8827,11948
9331,1057
11844,2313
11844,25987
11844,38056
37201,3674
7950,3674
26483,33048
33048,3674
7950,11844
7950,11844
19666,3674
3982,3674
10654,34206
13296,16533
3614,3674
14466,3674
15980,3674
33048,3674
14971,28125
7950,11844
1572,3674
12113,16533
13560,3674
15920,3674
14971,28125
3674,11844
10654,6238
3674,7950
37201,3674
11844,16533
19325,11844
19325,3674
28711,3674
3614,3674
9194,13860
11844,2313
11844,25987
12711,3674
2579,3674
30167,3674
37201,3674
4232,11844
8247,11844
10654,23141
12113,3674
16533,11844
28184,3674
28711,23994
3614,3674
3614,3674
10654,11844
10654,3674
36131,3674
3627,11844
3627,3674
14262,3674
33048,3674
10654,18455
35400,3674
14466,3674
30567,37201
37299,37201
7155,3674
18390,13860
18390,3930
3627,3674
37460,2718
26171,3674
29345,3674
35636,3674
7950,11844
7950,3674
14466,3674
35636,3674
870,3674
12966,11844
12966,3674
10639,18455
25987,3674
6113,3641
14466,3674
15980,3674
37201,3674
4232,3674
37201,3674
9194,11948
9194,37175
9194,37309
9194,38021
9194,38022
9194,38024
9194,8827
14466,3674
29345,3674
32751,32560
34477,11844
3674,11844
14466,3674
35426,3674
14093,29684
18390,11844
18390,13860
18390,3930
35636,3674
3614,3674
14466,3674
18390,23568
37201,3674
18381,12113
15980,3674
29345,3674
33048,12966
14299,3674
15306,3674
14466,3674
14971,3674
23034,19325
24310,7950
27095,3674
16533,11844
16533,3674
24364,12113
11487,3674
23695,3674
3674,7950
10654,3674
36131,11581
3627,3674
11844,16533
3674,11844
37299,3674
14466,3674
3627,11844
3627,3674
7950,11844
7950,3674
14466,3674
14971,3674
14971,3674
37201,3674
23034,19325
37201,3674
1572,11844
1572,3674
15980,3674
33048,3674
37299,3674
5178,3674
13860,18390
14299,18390
14262,3674
17327,32545
37201,3674
7950,11844
7950,3674
37201,3674
13860,5171
14299,5171
14466,3674
29345,3674
3627,11844
5178,3674
30567,11844
30567,3674
3627,3674
4095,11844
28711,3674
3614,3674
3614,3674
3627,3674
30567,11844
30567,3674
34366,3674
8799,3674
16533,11844
16533,3674
36131,4541
3674,206
10639,3674
15220,4444
15980,3674
37299,3674
36131,3674
37201,28125
34477,6113
3614,3674
4541,36131
1572,28183
18381,12113
36131,11581
3614,3674
37201,3674
37374,3674
4618,3674
4618,3674
14971,3674
23727,28711
36293,32545
13860,9194
20762,9194
28711,3674
29345,3674
36131,3674
3614,3674
3614,3674
3627,3674
14112,23994
28711,3674
3614,3674
19325,11844
19325,3674
23034,19325
32745,3674
10370,3674
24082,3674
14466,3674
14971,3674
3627,3674
18381,12113
5178,3674
14466,3674
14971,3674
18390,3674
3614,3674
9439,11844
15980,3674
18390,13860
18390,3930
14206,3674
19387,3674
18390,13860
18390,3930
19325,11844
19325,3674
35076,3674
37201,3674
3614,3674
12113,11844
12113,3674
12113,3674
12609,36131
14112,23994
1920,28711
29345,3674
12113,3674
14971,3674
32361,28904
11844,20011
2313,11844
2313,11844
2313,3674
25987,11844
28183,32552
29617,32545
32545,34749
4328,32545
4328,32545
7950,11844
7950,11844
7950,3674
7950,3674
14112,23994
24150,3674
36131,3674
30466,33048
3674,206
37201,3674
7950,11844
7950,11844
7950,3674
7950,3674
13560,3674
33048,3674
36131,3674
4541,36131
10654,34206
19387,11844
36131,28817
36131,32387
14112,23994
3614,3674
3674,206
37201,3674
17327,32545
3614,3674
3614,3674
14466,3674
18381,19325
3614,3674
3614,3674
7950,3674
11844,16533
18390,13860
18390,3930
37201,3674
15306,3674
33048,206
33048,3674
3674,11844
14466,3674
15980,3674
29345,14971
29345,14971
35636,30134
37299,3674
37299,3674
18390,3674
14299,3674
30167,6113
10654,34206
11948,11844
11958,11844
13296,3674
37175,11844
37309,11844
38021,11844
38022,11844
38024,11844
8827,11844
28711,15766
3674,16533
37201,3674
14971,3674
3627,3674
14466,3674
15980,3674
3614,3674
3614,3674
3614,3674
37299,3674
14466,3674
37201,28125
37299,3674
6113,26342
7155,3674
4328,32545
14112,23994
30567,3674
15300,32961
13296,11844
12966,11844
1572,11844
1572,3674
15980,3674
37299,3674
5171,11844
