Source,Target
29617,32545
32851,32545
5856,1683
10198,32545
11844,26359
11844,32560
15582,37299
17468,32545
25938,32545
26298,29717
29347,29624
29499,28099
29502,28099
30461,32545
32851,32545
32851,32545
35738,28099
10984,12118
10984,1683
11239,32545
11844,37242
11844,7645
15125,12118
15125,1683
15284,32545
15802,32545
22973,32545
29605,11844
29605,32545
30466,29082
369,1683
28625,32545
29605,11844
32851,33611
33080,32545
33080,32545
3642,20728
8309,32545
29047,32545
32851,32545
33679,16153
3627,19454
10870,29082
1143,1683
26299,28867
27055,28867
29617,32545
30530,32545
32539,32545
36047,1683
1040,12118
11844,29345
11844,30994
12203,1683
13296,24339
14056,32545
14721,32545
16957,32545
25317,19725
26242,32545
28867,32545
32560,28625
34056,32545
3641,17408
24566,32851
28625,32560
30063,32545
32851,11844
32851,32545
3642,20728
15125,1683
9533,32545
19394,32545
33393,28595
35045,26359
5161,11844
14524,32545
23389,1683
29749,32545
32321,33576
32851,24566
32851,24566
32851,24566
32851,24566
32851,28048
32851,32545
3642,20728
10349,1683
15802,32545
19667,11844
37242,32545
395,1683
12635,14168
12635,1683
16029,32545
16153,1683
17966,11844
17966,11844
17966,32545
17966,32545
24543,37242
24566,32851
32851,17848
32851,32545
33980,16153
19870,1683
27366,32545
28207,32545
30211,32851
15125,12118
15125,1683
15131,33564
19610,32545
27309,32545
28048,11844
29229,37242
30043,32545
32560,37299
8377,12118
15131,32545
28207,11844
32068,1683
32851,11844
33080,32545
35913,32545
1040,12118
13611,12118
33443,32336
37374,11844
37374,24566
37374,32545
17848,32851
28099,32560
29000,32545
32851,24566
32851,32545
34147,32545
37201,32545
17966,11844
17966,11844
17966,32545
19387,11844
32560,26359
32560,28099
5161,11844
5161,32545
1143,1683
15131,32545
17966,32545
23389,1683
29605,32545
32851,11844
32851,24566
32851,32545
16307,32545
28099,32560
29599,32545
29605,32545
35126,33564
3522,4964
3642,20728
3642,24339
1683,32545
32851,32545
35205,32545
5145,32545
11844,4232
2313,11844
32851,11844
32851,26293
5199,11844
14127,28183
20436,32545
23389,1683
24339,13296
24339,19667
24339,9194
27060,28867
29209,28183
30063,28183
32851,28183
3613,3641
11239,32545
29345,1683
32539,32545
3641,11844
3641,24566
3641,24566
3641,32545
37201,32545
3998,1683
10198,32545
11844,30994
12290,12118
15125,12118
22142,1683
24339,9194
25156,11844
25913,35855
27007,11844
32851,11844
33576,32545
9790,11844
1040,12118
10981,1683
13639,12118
15125,1683
15125,1683
16497,1683
29056,32545
3642,20728
11844,29810
23389,1683
29014,32545
32560,28099
32851,24566
32851,32545
12901,1683
13603,1683
24379,32545
32851,32545
32851,32545
1040,12118
11844,32851
15125,12118
15125,1683
32068,1683
5621,1683
10981,1683
15125,12118
15125,12118
15125,1683
5001,32545
5559,32545
11988,32545
12901,1683
13296,11844
19387,32545
29989,32545
32851,11844
32851,32545
36229,11844
11844,17966
11844,30461
11844,5161
12901,1683
24566,32851
28099,32545
29645,32545
10384,3641
10981,1683
1143,1683
1267,1683
20156,32545
25156,11844
27007,11844
29749,32545
9790,11844
12940,1683
28117,32545
28117,37299
1260,11844
12635,1683
15131,1683
17848,11844
23389,1683
3641,3613
3642,20728
37382,33564
8073,11844
15733,32851
23389,1683
27309,32545
29624,32545
30461,32545
30461,32545
32681,12993
33776,1683
36441,12118
12901,1683
15131,12118
15139,11844
28048,11844
28048,32545
15131,32545
18373,12113
24566,32851
30246,8055
3642,20728
4364,33564
5145,32545
2313,32545
25683,32545
32492,32545
33980,16153
11333,32545
1144,1683
32851,32545
35060,32545
35210,32545
3642,20728
11813,32545
12901,1683
15125,12118
15125,1683
1040,12118
1040,1683
11674,32545
15486,32545
28048,32545
30567,32545
32630,32545
32851,24566
35060,32545
35846,11844
35846,32545
9925,1683
14029,12118
14692,11844
14692,32545
14692,33564
15131,1683
15300,15766
15300,32545
19387,11844
20098,1683
20197,1683
25520,32545
27603,11844
29274,6907
32851,32545
33338,11844
35134,12118
35846,32545
13639,12118
15125,12118
32851,11801
32851,11844
32851,32545
32851,36080
37374,11844
1143,1683
17966,32545
29665,32545
4538,32545
15125,12118
16222,32545
17848,32545
17848,32851
17848,33564
30567,32545
32545,30994
32851,32545
8073,32851
11813,32545
168,32545
24566,32851
33520,32545
35846,32545
3642,20728
9925,33564
12113,11844
14175,1683
32539,32545
33301,32545
3642,20728
11765,32545
32851,24566
34245,32545
3642,24339
10984,12118
12113,19667
14692,11844
29645,32545
30417,32545
34071,1683
5869,1683
14692,32545
3642,20728
1040,12118
11844,17848
11844,32851
11844,8073
19641,12118
24566,32851
30578,32545
3642,20728
9707,1683
15125,12118
17013,32545
25929,32766
35846,32545
3642,20728
5770,27309
29605,32545
32851,32545
25366,32545
28055,32545
30433,30584
35970,32545
3642,20728
10002,32545
16337,32545
17848,32545
25558,32545
5001,32545
32560,11844
32851,32545
35846,32545
37466,12220
12203,1683
3642,20728
37374,32851
10654,3613
1159,12118
11844,17848
12113,18373
12635,1683
17848,32545
25533,25769
25533,33393
32545,23228
32851,11844
32851,11844
32851,32545
32851,32545
32851,32545
32851,32545
3641,3613
9439,11939
11803,32545
16328,32545
24128,13926
32851,32545
34071,1683
37382,32545
10452,11844
10452,11844
14832,11844
14832,11844
15782,37242
17848,32545
24119,11844
24119,11844
30613,32545
32336,32545
35916,32545
36493,32545
12113,3840
13555,13554
15468,32545
1868,30060
22947,32545
25424,32851
30567,32545
3642,20728
15373,32545
25557,32545
28079,1683
29617,32545
7511,29717
10002,32545
13296,24339
18468,12113
23389,1683
32290,32545
35846,32545
5770,27309
11383,32545
24082,1683
24339,3641
32539,32545
32851,32545
16026,32545
19667,12113
23550,32545
28252,23834
32851,11844
1143,1683
15125,12118
15125,12118
27309,11844
27309,32545
28625,32545
32851,11844
32851,32545
7177,37159
11844,30994
15571,32545
26447,27309
27125,32545
27309,32545
30433,32545
1159,12118
11735,32545
32851,32545
34988,24006
12966,32545
12966,37299
19641,12118
28595,32290
29454,33564
35060,32545
35916,32545
17848,11844
20039,32545
24128,34473
29209,37374
29989,32545
30511,32545
30511,32545
30511,32545
32290,32545
11735,1683
15125,12118
24566,32851
2793,32545
30912,3641
32851,11844
32851,5171
34245,32545
34326,32545
11844,28499
11844,30994
11844,32851
24566,32851
32349,32545
32851,11844
32929,33564
33588,32545
33679,32545
33980,32545
35738,32751
11939,9439
17848,22972
17848,32545
23048,1683
28499,32545
30567,1683
33695,32545
35107,32545
35902,32291
37374,11844
37374,32545
7513,33564
13966,222
15548,217
17966,32545
25967,217
26886,217
30180,217
30461,32545
32545,24515
6907,32545
11844,17848
15270,32545
28252,32545
28464,32545
32851,32545
3642,20728
37200,32545
9786,32851
13611,12118
15131,11844
15516,32545
15548,23579
15548,24515
15548,273
29357,32545
30094,32545
32851,11844
32851,11844
32851,24566
32851,32545
32851,32545
3642,20728
28117,32545
28372,32545
29151,32545
29152,32545
32929,33564
3642,20728
19387,11844
29151,32545
30567,1683
33520,32545
369,3517
4064,32545
8111,218
11844,15131
11844,28499
11844,30994
15125,12118
15125,1683
29151,32545
32851,32545
32851,32545
3642,20728
1040,12118
23389,1683
23956,32545
30567,1683
32545,27188
32851,32545
33425,30063
26503,32545
30567,32545
9925,1683
10198,32545
1260,32545
12964,12118
27309,32545
30567,1683
32851,32545
13611,1683
32539,33728
32851,32545
10654,11844
13997,32545
17966,11844
17966,32545
17966,32545
17966,32545
28667,32545
29151,32545
29387,11844
30461,32545
32851,27007
3641,3642
5161,11844
5161,32545
5607,32545
15125,12118
15131,11844
32851,32545
32851,32545
3642,20728
37374,24566
15125,12118
19391,32545
25929,32766
29482,32545
30094,32545
35472,32545
3642,13296
3642,20728
13611,1683
26334,32545
30567,1683
33520,32851
33564,32545
7716,32851
10198,32545
19387,11844
19387,32545
27007,29209
29209,37374
30461,32545
35094,6907
37475,37374
11844,1491
11844,25896
11844,28499
11844,30994
15125,12118
15125,1683
19641,12118
29209,37374
30567,1683
30567,5145
32851,32545
9786,32851
1143,1683
14383,33564
14599,22379
23389,1683
28966,29674
28966,32545
29928,32545
10654,8541
12113,19667
13541,1683
16957,32545
27007,32851
33980,32545
3641,8541
11383,32545
15131,32545
29209,32851
30567,1683
32851,32545
32851,32545
11383,32545
13584,1683
13997,32545
17966,32545
28667,32545
29749,32545
30461,32545
30461,33564
32851,32545
1143,1683
1143,29989
13584,1683
15125,12118
15125,1683
17966,32545
26704,1683
27366,32545
5161,32545
13967,32545
14506,33564
16468,8608
16499,8608
18542,32545
26013,32545
32851,32545
32851,32545
32851,32545
33958,32545
8073,32545
8073,37299
11844,32851
11844,4232
15131,1683
3641,32545
3641,32545
4365,1683
15125,12118
15125,1683
15131,11844
15131,32545
28099,11844
29749,32545
29928,32545
35472,32545
3642,20728
29482,32545
30567,1683
27309,32545
30567,32545
16210,32545
28207,32545
29588,29499
29989,32545
29989,32545
15125,12118
24679,32545
27309,30108
15131,33564
16104,1683
2811,32545
29645,8055
30094,32545
32851,32545
32851,32545
32851,32545
14660,1683
15125,12118
15125,1683
15131,11844
15131,32545
17448,32545
32851,11844
15131,32545
25896,1683
29749,32545
29928,32545
32851,11844
32851,32545
7232,32545
11383,32545
12635,1683
1799,32545
27060,28867
30567,1683
9175,37201
15125,12118
15125,1683
27309,32545
28207,11844
32851,32545
32851,32545
3613,3641
37733,32545
1143,1683
11844,32851
29313,30555
29313,32545
35846,32545
3998,1683
15300,33564
16153,12118
19641,12118
27309,32545
32545,19387
10455,33564
32545,37733
32545,37734
32545,37735
32545,37736
33611,33564
11383,32545
15131,11844
15131,32545
29678,32545
29989,1683
32290,1683
32851,11844
32851,32545
32851,32545
35846,32545
3642,20728
3982,32545
11677,1683
17630,12113
30567,1683
15125,12118
15125,1683
17966,32545
30461,32545
32545,28499
32545,30994
32851,28499
32851,30994
32851,32545
34995,30138
3641,24339
3641,24346
10002,32545
1159,12118
15766,1683
30083,32851
33520,32851
5049,32545
7467,32545
14187,33564
19860,32545
26119,32545
29397,32545
30063,32851
32851,32545
32851,33564
30083,32851
30083,32851
30083,32851
32545,32851
32685,32545
32851,32545
3613,3641
9925,1683
15125,12118
15125,1683
35094,32545
11803,32545
11813,32545
15125,12118
15125,1683
15131,1683
15571,32545
27309,32545
30567,1683
34749,32545
12290,12118
30567,1683
33398,32851
15131,32545
19667,8608
24802,28867
30063,11844
30063,32545
32290,32545
32539,32545
37299,1683
3982,32545
15766,32545
33475,32545
19528,32545
28125,32545
28966,29674
29749,32545
3641,32545
3642,20728
11383,32545
15131,11844
15131,32545
32851,32545
33588,32545
15131,1683
30063,32545
30567,1683
32851,32545
33564,30246
35846,32545
7467,32545
12113,16468
12113,16499
23389,1683
29749,32545
32851,32545
3642,20728
11383,32545
15131,11844
15306,32545
32851,32545
32851,32545
36648,1683
15131,32545
15306,32545
29599,32545
29741,32545
32336,32545
11474,35636
14154,35636
14532,32545
29072,1683
30438,32545
30567,12118
32851,11844
32851,32545
36648,1683
10455,33564
11474,6636
30994,32851
32545,30246
32851,32545
1143,1683
19387,11844
20131,32545
32851,32545
12635,1683
19163,9194
28099,32545
35846,32545
37348,32545
10349,11844
10349,1683
10198,32545
15034,28079
15468,32545
3641,24339
3641,27472
3641,3613
8180,12118
17966,32545
30461,32545
35846,32545
11844,30994
11844,32851
11844,32851
11844,32851
15125,12118
16153,1683
1683,32545
25929,32545
30325,3982
32252,32545
1687,32545
25929,32545
26711,32545
30567,32545
30567,32545
32336,32545
14342,32545
28099,17013
29047,32545
385,6083
7725,33564
24339,12113
32851,11844
32851,32545
15125,1683
15131,11844
15131,32545
29989,32545
35759,33564
35759,33564
27112,33448
30567,32545
36229,32545
5887,1683
12113,16499
16104,1683
30567,1683
32851,32545
12203,1683
1340,32545
16104,1683
16266,32545
2384,24613
4232,11844
14650,32545
34732,32545
618,32545
11740,15131
15125,1683
15131,32545
26149,32545
28207,32545
34150,25929
11741,32545
14291,33564
15125,12118
28207,11844
11844,35846
14650,32545
30567,1683
34732,32545
34733,32545
12964,12118
15131,1683
30530,32545
19667,12113
25929,32545
32766,25558
32851,32545
5161,11844
5161,32545
5161,32545
5161,32545
8270,32545
9961,32545
10162,32545
30211,32545
35478,1683
11803,32545
11844,142
24672,16771
32851,32545
37201,32545
37201,33564
15125,12118
15125,1683
25769,32545
30567,1683
3641,3613
24339,3641
30768,32545
30842,32545
3613,3641
37242,32545
3982,32545
4618,3641
1159,12118
15737,32545
26503,32545
37427,32545
15125,1683
32290,32545
22947,32545
26886,32545
26886,32545
28304,32545
32851,32545
12892,3641
13541,1683
1483,9194
32545,37299
37242,32545
9175,1683
12203,1683
13296,4232
16061,21089
23389,1683
27309,32545
32545,1683
11239,32545
18468,12113
32851,32545
13061,11844
32545,30246
32851,32545
10143,32545
14342,32539
25929,32545
32851,32545
12113,18468
15125,12118
15125,1683
30211,2313
30211,32545
12113,19667
13778,19667
15766,32545
25558,32545
32851,32545
15125,1683
23389,1683
32851,32545
4232,13296
14383,29645
14927,33564
33520,32545
13541,1683
29165,32545
35846,32545
12220,32545
15313,32545
26886,32851
32851,32545
33210,32545
11378,1330
1157,29989
11844,35426
925,32545
15125,12118
15125,12118
15125,1683
28499,32545
32545,5145
33210,32545
33260,12118
7950,32545
17966,11844
28125,32545
29624,32851
37242,32545
37374,32545
5161,11844
7352,16289
8971,11844
16029,32545
25769,33564
29165,32545
4275,32545
25533,32545
32539,32545
32851,32545
35027,32545
7867,32545
12220,32545
15125,12118
15125,1683
15131,11844
15131,32545
15131,33564
20051,32545
23389,1683
24339,8827
26092,32545
32539,32545
32539,32545
33448,32545
35708,12220
3613,3641
3641,3613
37201,32545
37299,32545
14427,12118
25570,12118
32539,32545
9175,37201
13611,12118
14086,32545
15131,32545
23389,1683
26092,32545
37201,32545
12203,1683
19982,1683
29989,12118
32290,32545
32545,1683
32851,32545
7867,32545
7950,32545
9175,37201
15125,12118
15125,1683
16029,32545
23358,24006
28867,32545
29989,32545
32851,32545
10198,32545
12635,1683
15131,32545
30063,11844
30063,32545
32851,32545
37201,32545
38084,32545
15740,1683
28207,11844
1143,1683
1159,12118
28124,32545
29605,32851
15131,32545
16153,25558
16153,32545
30567,1683
35395,32545
3982,11844
9175,37201
11844,30994
30511,32851
32851,32545
9175,37201
11844,10004
11844,10257
11844,1340
11844,1340
11844,1340
11844,1340
11844,17966
11844,17966
11844,17966
11844,17966
11844,23567
11844,24566
11844,24566
11844,24566
11844,28013
11844,30169
11844,30169
11844,30461
11844,35064
11844,35084
11844,8077
15131,32545
19667,1912
23551,15306
32545,27824
14692,32545
15131,32545
16342,32545
28611,32545
28774,32545
32545,12019
32545,12508
33460,28125
37299,32545
618,32545
28192,32545
32851,32545
9533,32545
15125,12118
15125,1683
15300,32336
23015,33564
24128,13939
25929,32545
26785,30098
28125,1683
28301,1683
32851,32545
32851,32545
12285,36017
15131,11844
30211,32545
32539,25967
32539,32545
36229,32545
37299,32545
9843,1683
9846,32545
1143,1683
15125,1683
1683,32545
28124,32545
32336,33564
32539,32545
32851,32545
37299,1683
12993,1683
15131,11844
30567,32545
32545,12019
32545,12019
32545,12508
32545,12508
32851,32545
7950,32545
15125,12118
15125,1683
30567,1683
32545,12019
32545,12508
14383,32545
1672,32545
23994,32545
2763,1683
30566,32545
32539,32545
32545,12019
32851,32545
33596,32545
33702,32545
37695,14976
37695,4328
5841,1683
7511,29717
1150,1683
11803,34749
12203,1683
12964,12118
14976,32545
26073,33564
28837,30994
32545,12019
32545,12508
35846,32545
5711,32545
13555,1683
2313,32545
32290,32545
3641,3613
12220,32545
19982,1683
30567,1683
32545,12019
32545,12508
37242,32545
6907,32545
15131,32545
17966,11844
17966,32545
20102,32545
20189,32545
23389,1683
3613,3641
3641,18381
28124,32545
29274,32545
32539,32545
32545,37733
32545,5073
1328,33564
202,25558
26711,32545
29605,32545
34060,32545
36380,32545
11813,33564
26342,32545
28207,11844
3982,32545
11844,13296
17966,32545
32068,1683
23615,32545
26711,32545
11844,32851
14692,32545
15125,1683
2313,32545
26099,32545
27411,15139
28611,32545
30530,32545
32731,32545
33520,32545
34827,32545
36514,32545
1143,1683
13603,1683
14323,32545
17966,32545
23389,1683
12113,2245
15130,33564
19287,17966
20436,15131
20436,32545
20436,32545
25648,32545
26886,32545
26886,32545
29666,32545
32851,32545
11239,32545
15125,1683
23389,1683
27954,32545
3641,3613
10984,1683
14692,11844
1683,37299
18401,32545
28611,11844
35806,11844
36030,32545
5711,13296
8286,33564
15125,12118
25011,32545
29674,32545
30567,1683
35902,32545
6258,32545
26098,1683
29165,32545
32387,32545
32545,12508
35478,32545
6813,32545
7867,32545
23389,1683
29905,32545
33056,32545
28837,33564
32851,13296
32851,32545
32851,32545
16231,33564
24933,32545
25648,32545
32539,32545
32545,12508
35472,32545
37348,32545
15131,11844
11689,14532
11844,37733
11844,37734
11844,37735
12919,1683
15444,14532
16210,32545
23389,1683
25317,32545
26645,32545
28192,32545
29928,32545
32539,32545
12019,36567
15125,12118
15125,1683
17966,11844
17966,32545
19287,17966
23994,32545
24933,32545
29657,32545
32290,1683
32545,20436
3877,32545
12019,32545
12508,32545
1340,33564
13571,1683
15131,11844
15131,32545
15131,33564
32851,32545
33396,32545
8055,32545
29989,1683
4328,32545
23389,1683
33520,11844
33520,11844
33520,32545
5841,1683
13371,12118
25558,32545
26711,32545
26711,32545
30224,32545
32851,32545
37201,12118
8073,32545
34150,32545
35846,33564
7950,32545
15306,32545
29989,1683
30633,30098
32545,1683
13296,32851
16307,32545
33210,32545
11223,32545
11741,32545
18382,11844
27280,32545
28684,32545
32290,32545
33448,32545
37299,32545
1159,12118
16378,32545
15306,32545
29989,1683
4328,32545
7950,32545
37299,32545
10984,1683
14466,32545
18401,32545
37299,1683
7950,32545
1878,32545
23049,32545
29047,32545
29132,32545
29486,32545
32406,32545
33448,32545
36168,32545
12019,13061
12113,16468
12113,16499
12113,17630
12508,13061
12508,13061
14323,32545
15131,32545
25317,32545
28611,1683
32851,11844
32851,32545
11239,32545
15131,32545
22142,12118
29989,1683
30555,22024
30555,32545
30567,1683
13883,21481
15125,12118
16396,32545
1143,1683
25317,32545
25967,1683
29047,32545
36030,32545
15131,32545
15930,32545
17966,11844
17966,32545
29989,32545
32387,32545
28061,32545
32539,32545
33396,32545
9046,10042
1040,12118
32851,11844
7449,32545
12635,1683
14927,32545
32290,32545
32290,32545
32290,32545
32545,12019
32545,12508
32545,12508
32545,6620
32851,32545
6972,32545
32545,30246
4106,6780
25769,32545
28124,32545
32290,32545
10257,32545
12019,32545
1340,32545
1340,32545
14262,32545
14466,32545
29139,32545
30169,32545
30169,32545
33448,32291
35084,32545
35855,32545
10004,11844
10004,11844
10004,32545
10004,32545
15125,12118
16230,32545
29047,32545
32243,32545
32243,32545
33466,32545
11239,32545
15766,32545
2812,32545
32545,12508
32545,5161
32851,32545
3982,32545
7950,32545
15571,32545
30567,32545
35855,32545
12635,1683
12964,12118
14154,12118
15516,32545
23615,32545
28207,11844
28207,32545
32545,12508
35426,32545
3641,3613
11844,3969
12366,33564
12987,12019
14149,32545
16556,12019
16558,12019
16559,12019
16561,12019
26142,12019
28930,32545
29552,32545
29617,32545
30094,32545
30567,1683
30567,32545
35107,1248
1294,32545
14532,32545
15125,12118
15125,1683
20015,32545
27309,32545
28499,32545
29132,32545
32290,32545
32630,32545
5620,32545
8235,32545
15131,33564
29617,32545
29624,32545
32851,32545
4038,1683
14490,32545
22142,32545
29552,32545
32545,17966
32545,30461
32851,32545
33520,32545
11844,30994
14466,11844
14466,32545
16549,12019
16549,12019
33520,32545
12220,32545
24128,34473
24128,9471
32545,12019
32545,12508
32851,32545
9925,32545
11741,32545
12113,2245
12545,3641
26342,32545
32539,30060
32851,32545
33214,32545
34749,27309
34749,5131
7950,32545
16549,12019
16549,12019
26149,32545
28611,32545
29645,32545
34749,11803
13860,32545
23956,1683
32539,32545
33520,32545
11844,30246
11844,30994
11844,9194
13641,12118
14911,32545
25967,32545
29624,32545
32545,30246
33564,30246
38185,27486
4328,32545
9194,11844
32737,32545
36589,32545
37242,32545
4106,32545
4106,6768
870,11844
11554,32545
12901,12118
12908,1683
16548,12019
16548,12019
16560,12019
24672,32545
27309,32545
29989,22142
32545,30246
34749,32545
35855,32545
35855,32545
37299,32545
37299,32545
1666,33564
3128,27059
12220,32545
15125,1683
19374,11844
2603,32545
29139,32545
10984,12118
10984,1683
16061,32545
2313,32545
2313,32851
14086,32545
15125,12118
15125,1683
19387,11844
20085,32545
29989,1683
30224,32545
30246,1683
33776,32545
5841,1683
14086,32545
25769,32545
28220,32545
37587,32545
25016,32545
29674,32545
30567,32545
12220,32545
30994,1683
35855,32545
15131,32545
16712,32545
17165,35846
271,32545
32545,30246
37242,32545
37244,32545
11803,32545
15125,12118
28045,32545
34939,32545
35474,32545
3969,32545
5711,13296
5841,32545
168,32545
19586,32539
27309,32545
9194,11844
15766,32545
15872,29157
23389,1683
26342,32545
29624,32545
29624,32851
32851,32545
33056,32545
8270,32545
14692,32545
15994,32545
16131,32545
27309,32545
27309,6907
28867,32545
29989,1683
37242,32545
27309,32545
29132,32545
32545,12508
32545,4700
25687,32545
27309,32545
27309,6535
29645,32545
30567,32545
15809,32545
33520,32545
29989,1683
32545,30994
32545,35584
15131,1683
22790,32545
29989,32545
32851,32545
33338,29989
35855,32545
36567,32545
8055,32545
15131,32545
30530,32545
30530,32545
32545,2313
32545,5178
32862,32545
7511,32545
11803,32545
13296,11844
29345,1683
29989,1683
3641,3719
10679,32545
29989,1683
32851,32545
25987,33564
1683,32545
29605,32545
13555,24006
13555,24006
20039,32545
5607,32545
10984,1683
12220,32545
29674,32545
28125,32545
12974,32545
25561,30461
33636,33564
7809,12118
8270,32545
10198,24123
20083,32545
24178,1683
29078,32545
32539,32545
32539,6883
32851,32545
34064,1683
6907,24123
10984,12118
11741,32545
15300,32545
15300,33564
15306,11844
15766,32545
1683,32545
26088,32545
30134,32545
32545,14086
32929,32545
33504,1683
34245,11844
35846,32545
35902,32545
13296,11844
13296,11844
19387,11844
2313,11844
2313,11844
2313,32545
5178,11844
8253,32545
12118,19678
14832,11844
15404,32545
19387,32545
2313,32545
24119,11844
25385,32545
26149,32545
12019,32545
12508,32545
12508,32545
17833,32545
27309,32545
29989,1683
7950,32545
1683,32545
1683,32545
35846,32545
27309,32545
30567,1683
30633,32545
15994,32545
23956,12118
12113,18468
27113,32545
22947,32545
28595,1683
3641,481
14254,28709
26873,32545
16331,32545
870,11844
11002,10942
2478,18382
28754,32545
3641,3719
7511,32545
12901,1683
15994,32545
29125,11844
3957,1683
15411,15404
35177,1683
