Source,Target
11844,25495
11844,31869
11844,35076
16310,12113
15762,35430
9326,15920
8608,12113
9166,11844
9326,34411
9429,12113
25731,32545
10245,32545
27309,32545
31025,32545
35174,32545
7287,37374
3982,32545
6819,12540
11844,14976
11844,29114
11844,33438
168,32545
20477,12113
29214,28688
16456,12113
16721,12113
11770,29617
31025,32545
9642,32545
28362,35076
9326,1057
24230,37201
32687,26572
29151,36943
1228,32545
14323,32545
3731,12113
6819,12540
8608,12113
20477,12113
24530,32545
29000,32545
30994,35076
16456,12113
20477,12113
9429,4670
37460,32545
15755,35096
11383,11844
11844,16533
16026,32545
33437,21386
8608,12113
16456,12113
20477,12113
31025,32545
6819,12113
15306,32545
16721,12113
30094,32545
36232,32545
4328,32545
