Source,Target
32552,4581
369,12113
37661,28341
3674,29114
32552,37661
25987,3674
35094,32552
35636,3674
37299,29114
37661,32552
30466,3674
30486,32552
32552,19927
15766,11844
870,3674
24330,11844
25883,3674
32552,37661
37483,32552
32552,29183
37661,32552
32552,19387
280,32552
35846,32552
3674,11844
3674,25987
3674,25987
3674,29684
32552,37661
13560,3840
17338,25350
37299,3674
8918,11844
37661,3674
25987,3674
37661,32552
37661,3674
4232,3674
25987,3674
25987,11844
25987,3674
29684,11844
29684,3674
32545,14562
3674,11844
12113,11844
12113,11844
12113,3674
12113,3674
12941,18381
35636,3674
3674,11844
12113,25987
12113,29684
19325,34082
19927,32552
25987,3674
29684,3674
35636,3674
19387,37661
3674,11844
30167,3674
35636,3674
37661,19387
37661,19387
37661,19387
32560,29197
37661,3674
37661,32552
9060,11844
9060,3674
3674,25987
3674,29684
35636,2093
3674,25987
3674,29684
27683,19325
30167,3674
30167,3674
37382,3674
19325,3982
37661,11844
30167,3674
5829,3674
35636,3674
37661,3674
12966,32552
30167,3674
37661,32552
32552,37661
35636,3674
12113,3674
32552,206
37661,32552
18381,3674
190,32552
19325,3982
8918,30567
18381,3674
35636,3674
30167,3674
37661,32552
37661,3674
8918,3982
19387,11844
19387,37661
30167,3674
4212,32552
8918,3982
14466,3674
32777,3674
35636,3674
37661,32552
37661,3674
32552,37661
37661,19387
37661,19387
4025,3674
30167,3674
37661,32552
37661,3674
19387,37661
19387,37661
19387,37661
2093,3982
26969,10198
30167,3674
37661,19387
37661,3674
24150,11844
24150,3674
30167,3674
37661,3674
30167,3674
37661,3674
19387,37661
19387,37661
3674,37661
30167,3674
37661,3674
37661,3674
35636,3674
38142,19497
19387,37661
19325,3674
3674,11844
25617,3674
28125,37661
3674,11844
3674,37661
37661,19387
37661,19387
37661,32552
37661,3674
37661,3674
29684,3982
12113,4025
37661,3674
3674,14466
3674,25883
37382,11844
37382,3674
11844,37661
25987,3674
25987,3674
29684,3674
32552,22326
32552,37661
18381,12113
37661,32552
3674,37661
32552,17338
32552,37661
37661,3674
32552,37661
37661,32552
37661,3674
32552,37661
33048,32552
3674,29114
37661,32552
37661,3674
19387,37661
3674,37661
19387,23695
32552,37374
12327,32552
37661,32552
8918,3674
32552,37661
3674,11844
37661,32552
37661,33671
15225,3674
26341,32552
30466,37661
32552,37661
19387,37661
19387,37661
30466,37661
30511,37661
35636,3674
37661,3674
30466,37661
32552,37661
12305,19325
25987,8827
29684,8827
30466,37661
30466,37661
35636,3674
12636,19325
28078,37661
3674,37661
37661,32552
37661,3674
8918,18381
14466,3674
25883,3674
30466,37661
32777,3674
37661,3674
37853,37661
32552,37661
37661,32552
37661,3674
32552,12327
32552,36496
22999,3674
32552,37661
37661,3674
29237,3674
32387,3674
32411,3674
36131,3674
30167,3674
37661,11844
37661,32552
37661,3674
32552,37661
35636,3674
37661,32552
15766,11844
15766,3674
15766,3982
37661,12300
37661,32552
11261,32545
3674,11844
37661,11844
37661,11844
37661,3674
37661,3674
3674,25987
3674,25987
3674,25987
3674,29684
3674,29684
14466,3674
25883,3674
32777,3674
37661,3674
14768,3674
35426,32552
36131,3674
37661,32552
19387,11844
19387,37661
19387,37661
15766,11844
15766,3674
23995,32545
28078,37661
32552,35426
37661,206
11844,37661
25987,11844
25987,3674
29684,11844
29684,3674
37661,3674
1151,3982
35636,3674
37661,3674
17863,22047
19387,37661
32552,37242
35636,3674
32552,3674
5829,35636
37382,3674
37661,3674
10654,3674
19387,37661
31143,9194
19387,37661
19387,37661
19387,37661
19387,37661
25987,3674
29684,3674
5171,19387
10654,11844
16533,3674
19387,15920
19387,5171
29082,37661
32552,37661
3674,11844
3674,37661
12113,18381
15766,11844
29082,30466
37661,3674
38142,19508
5171,19387
19325,3982
32552,33048
32552,37661
3674,11844
37661,3674
11939,11844
12113,11844
12113,3674
29082,30466
19387,37661
3627,11844
3627,3674
3674,37060
14466,3674
14466,3674
14466,3674
19387,15920
25883,3674
25883,3674
25987,3674
30246,11844
30567,3674
32777,3674
32777,3674
37661,3674
7611,32552
33048,32552
8918,11844
29387,11844
32552,11383
3674,25987
3674,25987
3674,29684
9285,32552
32552,15045
33048,32552
3674,25987
37661,3674
24150,11844
3674,11844
8827,11844
8827,11844
12113,3674
33048,32552
3674,11844
32552,206
33048,32552
36006,32552
8827,11844
19325,3674
37661,32552
32552,28078
32552,3674
32552,37661
33048,32552
12113,11844
13899,11844
30246,11844
32552,37242
15920,3740
33048,32552
32552,29082
32552,30511
32552,33048
32552,35426
33048,32552
12113,18381
32552,25462
32552,3510
12113,3674
30246,11844
32552,18119
37242,32552
14466,3674
25883,3674
25987,3674
29684,3674
32777,3674
25987,3674
11844,16533
25987,3674
15766,11844
34456,3674
35426,32552
3674,14466
3674,16533
3674,25883
3674,32777
32552,15920
30246,11844
24150,11844
32552,15920
32552,3674
32552,3674
32552,37661
30510,32552
32552,14401
32552,36417
12966,3698
15920,32552
32552,30510
32552,3051,
