Source,Target
19325,3674
5374,3674
11652,32545
34165,15920
28711,15766
14971,3674
14206,3674
8827,11844
8827,3674
3614,3674
7950,11844
7950,3674
27899,11844
27899,3674
3614,3674
12489,3674
28685,11581
15766,11844
15766,3674
14112,3674
29345,3674
3614,3674
6113,17453
7950,3674
8827,19667
14971,3674
3614,3674
7950,11844
7950,3674
25557,3674
2579,30134
37374,30134
14466,3674
6113,36131
30488,9105
3517,20633
3674,28523
3674,3614
3674,7950
9194,13860
11844,32387
3674,11844
16307,32545
14031,32545
7950,11844
7950,3674
7950,3674
16533,3674
24339,3674
3670,3674
37201,28125
22615,3674
3627,3674
3666,3674
3731,3674
38019,3674
10654,3674
3676,3674
14466,11844
14466,3674
9194,13860
15306,3674
25857,36131
13860,3674
13556,13551
3674,11844
7950,3674
14466,3674
2579,30134
37374,30134
3674,11844
1421,12113
24150,11844
9194,13860
7950,3674
35636,36318
14262,3674
28099,32560
30633,11844
7950,3674
29273,32545
36131,11581
3674,11844
3674,9194
9194,3674
14466,3674
28048,3674
25385,3674
38019,3674
33048,3674
3674,11844
15220,9194
11939,3674
24150,3674
3674,11844
3674,11844
13296,11844
13296,3674
35636,3674
3674,11844
11844,3600
35636,3674
3674,11844
29345,14971
29345,3674
3674,11844
3674,3642
34477,11844
14905,19666
7950,3674
35636,3674
3674,11844
3674,11844
4328,32545
28523,3674
3614,3674
7950,11844
7950,3674
32851,3674
32851,3674
35636,3674
3674,11844
3674,11844
28523,3674
30567,3674
3614,3674
7950,11844
7950,3674
28523,3674
3614,3674
3614,3674
3674,11844
7950,3674
14466,3674
18385,3674
3674,11844
3674,11844
9194,3674
9194,3674
25987,3674
32851,3674
11844,25857
26171,3674
9194,37150
12113,3624
14466,3674
12113,12489
3674,11844
3674,11844
3674,11844
14971,3674
3614,3674
28523,3674
3614,3674
3614,3674
3614,3674
3674,11844
37299,3674
7950,3674
13931,27015
28048,3674
3674,28523
3674,3614
3674,3614
3674,7950
3674,7950
12113,11844
7950,3674
17391,3674
35636,3674
867,23211
3674,11844
1572,11844
3674,11844
3674,11844
11208,11844
6113,32387
30530,32545
13296,11844
13296,3674
28200,3674
3624,11844
3674,11844
3674,11844
14971,3674
37299,3674
1572,11556
13296,11556
35636,3674
3674,11844
19341,5596
28048,11844
37587,32545
33048,11844
8827,11844
28523,3674
28523,3674
6113,26342
7950,11844
7950,3674
9194,3674
3674,11844
5178,11844
6113,26020
6113,36131
9194,3674
20494,32545
14466,3674
12113,3674
19387,11844
30486,28732
6113,30994
3674,11844
7155,11844
15872,32545
11844,13296
15139,3674
11844,3674
15980,3674
3674,28523
3674,7950
9194,9676
30511,11556
35636,11844
35636,11844
3674,11844
14705,11844
27928,38038
18385,16533
3674,16533
11844,6113
28048,11844
4491,3674
3674,11844
8918,11844
15872,32545
9194,3674
28523,11844
7950,11844
12113,11844
28048,11844
12113,12489
4289,11844
28048,11844
28200,3674
37374,11556
19396,35400
30466,3674
35426,3674
14466,3674
16533,28711
28048,11844
15872,32545
29837,3674
1057,3674
28711,3674
29837,3674
28048,3674
7155,3674
14466,3674
29837,3674
28711,3674
29837,3674
28523,11844
28523,3674
3614,3674
3614,3674
7950,11844
7950,3674
11844,9194
12113,3674
11556,11844
12113,11844
3614,3674
7950,3674
30511,3674
3614,3674
7950,11844
7950,3674
15980,3674
29837,11844
29837,3674
14971,3674
28184,11844
30549,11844
37201,11844
28523,3674
29837,11844
29837,3674
20133,3674
37201,3674
1394,3674
1572,11844
1572,3674
28048,11844
28048,3674
4297,3674
11556,11844
28048,3674
7155,3674
15980,3674
35636,11844
28184,3674
30549,3674
37201,3674
28499,201
9194,1057
9194,14299
9194,2407
29837,3674
10654,3674
5145,3674
9194,1057
9194,14299
9194,2407
29837,3674
9194,3674
15980,3674
16269,3674
35857,15174
1057,3674
1057,3674
13296,11844
14112,3674
25617,3674
15174,35857
3614,3674
7950,3674
5596,11581
12113,16533
14971,3674
15980,3674
23211,9194
28685,11581
37456,32545
8918,11844
11958,11844
13296,3674
28711,3674
11844,9194
13296,11844
13296,3674
37201,30994
7155,3674
13296,3674
675,11844
12037,11844
15980,3674
25617,3674
32851,3674
29837,11844
33936,32545
15980,3674
18390,3674
29837,11844
29837,3674
3756,11844
35636,11844
3674,16533
3674,28711
11844,16533
3674,28711
32851,3674
3614,11844
7950,11844
28711,3674
29837,3674
29837,11844
30567,37201
13296,11844
28184,3674
30549,3674
37201,3674
29837,3674
16533,3674
37201,30567
32851,3674
32851,3674
3674,23211
3674,28711
3674,28711
1057,3674
16533,11844
16533,11844
28711,3674
15980,3674
31025,32545
37150,3674
29837,15766
29837,3674
1572,3674
28711,3674
29837,3674
11383,3674
2407,1057
7950,3674
10069,11844
12993,24247
13296,11844
13296,11844
3674,28711
12993,11844
12993,3674
14112,3674
1572,11383
1572,11844
1572,3674
15980,3674
32851,3674
3674,3614
3674,7950
11844,18390
11844,23211
1057,3674
15920,16533
3674,23211
