Source,Target
30247,8055
4364,11844
4364,35838
5058,12113
5058,19667
8055,35838
9392,12113
9392,19667
30085,35838
5058,18409
14705,31025
31025,10002
31025,30594
31025,35838
31025,35838
31025,35838
5110,24566
12113,16819
16819,12113
35838,8055
4364,11844
4364,35838
8055,11844
14705,31025
14705,35838
28362,14286
28362,14295
8055,35838
13490,9365
14692,11844
14692,35838
15175,1228
19667,5058
19667,9392
24566,14692
28362,24566
28362,35838
28928,35838
35302,35838
37200,11844
453,11844
1228,15175
14692,35838
14705,10002
16801,25543
28362,35838
28362,8055
31025,10002
31025,35838
35855,29905
1228,15175
14286,11844
14286,24566
14286,28362
14286,35838
14286,35838
14295,11844
14295,24566
14295,28362
14295,35838
25936,15175
35838,14692
8055,11844
8055,35838
14692,24566
14705,35838
28362,24566
28362,35838
7511,11844
11844,19667
12113,9392
5058,19667
9392,19667
13490,9365
14692,35838
14692,35838
14705,35838
27707,1913
28362,35838
9044,1913
12113,16502
14286,11844
14286,24566
14286,35838
14295,11844
14295,24566
14295,35838
14692,35838
14692,35838
4947,10002
8055,11844
8055,35838
9758,35838
22142,35838
15175,1228
16801,25543
31025,35838
8055,35838
28362,35838
35838,4364
2087,15175
35838,10002
35838,14692
35838,8055
5058,12113
5058,19667
9392,12113
9392,19667
30247,35838
4364,35838
5058,18409
8055,35838
14286,35838
14295,35838
18452,11939
24119,4364
31025,35838
5177,10796
11939,2797
9143,19683
5058,12113
5058,19667
9392,12113
9392,19667
12113,5058
12113,9392
19667,5058
19667,9392
23385,15175
24090,35838
28362,35838
35838,30594
5290,11844
8055,11844
14692,24566
19667,5058
24119,4364
32539,10002
7511,11844
28362,11844
28362,35838
14692,11844
23385,15175
2797,11939
28420,16184
35838,11844
35838,30594
14692,11844
2797,11939
35838,11844
8055,11844
8055,30594
10626,35838
12726,35838
15175,1228
15201,35838
19499,35838
28420,15811
4275,9285
970,35838
14692,35838
15404,30594
15404,35838
15404,35838
2256,35838
24184,35838
28362,30594
28362,35838
35584,24566
35838,11844
35838,30594
14705,35838
15175,1228
15175,20848
2797,11939
35838,11844
35838,30594
5058,19667
7511,35838
35584,24566
35838,30594
14692,11844
15175,20848
24566,16184
26545,30478
27467,15175
35584,24566
37200,8055
11844,14692
11844,23020
11844,35838
11844,8055
19157,19683
8055,11844
8055,24566
14692,11844
18364,19683
35838,11844
35838,30594
37200,8055
5058,35838
8055,11844
8055,30594
14914,22276
16936,19683
19157,19683
24566,28362
28362,35838
9392,12113
9392,19667
14692,11844
14692,30594
16502,12113
18452,11939
23020,11844
24566,8055
25700,11375
35838,11844
35838,30594
35838,30594
9392,19667
963,15175
13490,16819
13490,9365
15175,11805
15175,1228
15175,1228
15175,20848
15175,4283
15175,4283
24566,31025
25936,15175
35838,11844
35838,30594
36568,1209
4364,11844
4364,35838
8055,11844
8055,11844
8055,30594
19667,11844
24566,35838
35302,35838
4283,15175
14692,11844
16801,11844
23020,11844
35838,11844
35838,30594
8055,35838
13845,4364
15175,26346
24566,5161
28867,35897
14692,11844
14692,24566
20606,11939
23020,11844
27707,803
35302,35838
35838,11844
35838,30594
37223,11844
9044,803
9143,19683
14692,11844
14692,30594
14705,24566
35838,30594
37200,35838
9758,11844
9758,35838
16801,24679
35838,30594
35838,30594
35838,30594
11844,14692
11844,1683
11844,23020
11844,23020
11844,35838
11844,35838
14705,24566
16819,12113
35838,28362
4283,15175
8055,11844
8055,14692
35838,14692
35838,30594
35838,30594
7511,11844
14692,10002
15404,11844
15404,35838
15404,35838
24090,11844
24566,30594
28362,35838
35302,11844
35838,30594
4364,11844
8055,24566
16801,24674
20102,14692
20189,14692
28362,35838
29798,24566
35838,14692
35838,30594
4364,35838
14692,30594
18519,11844
23385,15175
23674,11844
24566,30594
24566,30594
26346,15175
29798,24566
30594,24566
30594,33564
35838,30594
37200,24566
7511,11844
7511,11844
8055,11844
12113,9392
14692,10002
14692,30594
24119,4364
24566,19908
24566,30594
29798,11844
29798,24566
35838,10002
35838,30594
9392,19667
13672,9392
14692,15766
14692,28048
14692,30594
14692,30594
27467,15175
35838,30594
7467,11844
25959,30594
28362,30594
28362,35838
1054,19683
1228,15175
14692,35838
24566,14692
24566,23020
24566,35838
27467,15175
1228,15175
14692,35838
29468,22913
35838,30594
8055,24566
14692,30594
23020,30594
23385,15175
24566,14692
30806,35838
35838,30594
35838,30594
11844,14692
16801,24679
31025,24566
14692,11844
23020,11844
25959,30594
26966,8264
28362,30594
31025,10002
35838,11844
35838,30594
8055,11844
11844,14692
11844,23020
11844,35838
25959,30594
27707,1913
28362,30594
35838,30594
35838,30594
8055,14692
8055,23020
8055,24566
8055,35838
9044,1913
11844,14692
11844,23020
11844,35838
14692,11844
14692,30594
14692,30594
16801,25543
23020,11844
30912,3641
35838,11844
35838,30594
37200,24566
7511,11844
7511,35838
8055,10002
8055,11844
14692,11844
14692,11844
14692,30594
16801,24674
23020,11844
24566,14692
31025,30594
328,9392
35838,11844
35838,23877
37200,11844
38126,24566
5058,9392
8055,11844
8055,11844
11844,14692
11844,23020
11844,35838
28667,24566
5161,24566
11844,14692
11844,1683
11844,23020
11844,23020
11844,35838
11844,35838
11844,8055
14705,31025
24566,28420
25959,30594
28362,30594
28362,35838
31025,11844
31025,30594
12271,14692
14692,24566
14692,30594
23020,30594
26451,22161
29798,24566
35838,30594
35838,30594
9392,12113
30169,16770
14692,11844
14692,11844
14692,30594
15638,1209
23020,11844
23020,30594
31025,11844
31025,30594
31025,30594
35838,11844
35838,30594
29387,11844
8055,11844
15175,11805
15175,11805
24566,8055
28048,30594
11844,14692
11844,23020
11844,35838
16801,11844
25959,30594
25959,30594
26679,8055
28362,24566
28362,30594
28362,35838
33520,24566
8055,11844
9392,12113
9392,19667
16801,25543
35838,30594
9392,12113
14692,11844
23020,11844
33450,35838
35838,11844
35838,30594
37200,24566
5110,24566
8055,35838
29066,15811
5177,9359
11844,14692
11844,23020
11844,35838
2395,3572
24566,14692
24566,8055
33450,35838
35302,30594
35302,35838
16819,12113
28048,11844
28048,11844
30994,11844
30994,11844
31025,11844
31025,35838
34285,30594
8055,11844
13490,16819
35838,11844
19667,9392
31025,35838
33450,35838
8055,11844
16801,11844
16801,24674
28362,35838
9392,12113
9392,19667
24566,31025
31025,35838
9758,35838
11003,3572
23937,28837
31025,11844
7101,11844
7101,35838
9392,12113
16801,25543
24566,28362
25959,35838
28362,35838
8055,11844
14705,24566
14705,35838
31025,24566
35302,35838
9392,12113
9392,19667
11844,9195
28362,35838
30247,35838
33450,35838
16936,19683
19157,19683
24566,31025
37150,19683
8055,24566
8055,35838
9143,19683
11531,8055
13490,16819
15404,35838
8055,10002
14705,35838
25808,1209
25959,35838
28362,24566
28362,35838
24566,30060
25959,35838
28362,24566
28362,35838
8055,35838
11844,19667
2237,35838
31025,10002
31025,24566
35302,35838
5110,24566
12113,9392
24566,28362
33450,35838
8055,11844
19667,9392
24566,28420
31025,10002
31025,11844
31025,24566
35922,24566
8055,24566
8055,35838
8055,35838
4364,35838
8055,35838
15404,35838
24566,28420
27707,27662
9044,27662
11805,15175
31025,35838
8055,35838
24566,28420
25959,35838
26691,15175
28362,35838
28362,35838
37200,11844
8055,35838
1210,1209
16801,25543
14705,35838
8055,35838
8055,35838
10863,3641
25744,1209
37200,24566
37200,24566
8055,11844
8055,35838
15175,1228
15175,26346
15175,26346
3641,24336
3641,24338
37150,19683
37200,11844
37200,24566
14705,11844
14705,35838
23385,15175
26935,25987
30060,24566
30060,35838
31025,11844
31025,35838
35302,11844
35302,35838
3641,24336
3641,24338
4283,15175
9143,19683
12113,9392
30060,35838
30060,35838
31025,30594
31025,35838
8055,10002
8055,24566
8055,35838
11003,3656
13490,16819
13490,9365
16801,11844
23212,9194
24566,1209
31025,24566
8055,23389
15811,24566
23020,28048
23212,2478
23212,31363
23212,3930
23385,15175
31025,30594
31025,35838
8055,35838
9392,19667
25959,35838
28362,35838
28362,35838
23212,9194
24566,28420
30060,24566
31025,24566
22947,11844
24566,28420
24566,7511
14135,5653
2313,14692
23212,299
23212,9194
24566,28420
11844,9194
11844,9195
31025,11844
8055,23389
14692,35838
2313,35838
8055,35838
23389,8055
3641,24336
3641,24338
11623,35838
23212,299
23212,9194
3641,24336
3641,24338
14692,35838
15175,1228
28362,35838
31025,11844
31025,30594
31025,35838
4364,11844
4364,35838
1054,19683
16502,12113
23212,35838
24566,5139
28837,11844
28837,14692
28837,35838
37200,24566
11003,3656
14692,24566
14692,35838
17319,22029
23212,299
23212,9194
299,311
7511,35838
14692,35838
25959,35838
28362,35838
28362,35838
11937,11844
14692,24566
14692,35838
23212,299
23212,9194
28837,35838
36320,15175
299,14692
9392,12113
9392,19667
14692,299
14705,24566
14705,35838
15175,1228
24566,28420
24566,5139
8055,35838
14692,35838
14692,35838
299,14692
31025,24566
31025,35838
9194,11844
9194,14692
23020,35838
23212,23389
23212,299
23212,9194
14692,35838
15830,29157
14692,35838
2087,15175
3641,24336
3641,24338
28362,35838
3641,24336
3641,24338
31025,24566
14692,11844
23020,11844
30169,10002
6136,12113
12113,16819
19667,13490
19667,9392
2035,14692
24566,14692
31025,10002
31025,24566
31025,35838
31025,35838
1340,13997
13997,1340
15175,26346
24566,28420
24566,28420
24658,8575
24658,8575
24679,7101
28362,11844
28362,35838
31025,35838
35302,35838
23212,9194
2407,11844
2407,35838
11937,11844
14692,11844
14692,35838
2313,11844
23212,299
28362,35838
3714,11844
4283,15175
16801,11844
23212,299
23212,9194
24566,28420
24566,28420
24566,37200
24566,4777
24566,5110
3641,24336
3641,24338
7848,16184
23020,35838
299,19683
31025,35838
31025,35838
23020,35838
24566,28362
24566,16184
31025,24566
35302,24566
14705,24566
14705,35838
28362,35838
28362,35838
15175,26346
14991,15887
16801,24674
31025,24566
31025,35838
31025,35838
3641,24336
3641,24338
24566,23020
19667,9392
25959,24566
28362,24566
28362,24566
28362,35838
9392,12113
9392,19667
31025,24566
37200,24566
24566,16184
27602,35838
7511,11844
7511,35838
30169,35838
31025,35838
12113,9392
16801,25543
24566,16184
28362,35838
7511,11844
14705,35838
15810,1209
23020,11844
23020,35838
24566,16184
37200,24566
5110,24566
1881,10002
23020,35838
31025,10002
31025,24566
31025,35838
3641,24336
3641,24338
19667,9392
25808,1209
28362,35838
19699,11844
29078,28928
3641,24336
3641,24338
37200,24566
37200,28928
5110,24566
23385,15353
19699,11844
31025,35838
31025,35838
3641,24336
3641,24338
3641,24339
28362,35838
31025,24566
11844,9194
23020,35838
29749,34769
29749,37120
299,19683
3641,24336
3641,24338
23389,37200
37200,11844
5110,11844
19699,11844
37200,35838
4283,15175
23389,37200
28362,35838
31025,35838
11844,30594
11844,35754
13125,24339
13125,3752
15175,1228
15175,19718
15175,26346
15175,26346
24566,23020
4283,15175
29345,30594
30594,35838
36338,1209
11844,19683
11844,23020
28362,35838
31025,35838
3641,24336
3641,24338
9392,18409
9392,19667
16801,11844
29543,37242
29543,9285
30594,35838
5130,5209
11844,37200
14659,9916
30594,35838
35754,35838
11844,5130
19101,37200
24566,5130
28362,35838
30594,35838
31025,35838
33564,35838
37200,11844
16801,25543
18850,29345
23212,23389
23212,31363
31025,24566
37200,11844
5130,5209
5130,5209
23020,35838
23212,9194
23389,37200
25959,35838
30594,35838
30594,35838
31025,24566
31025,35838
33564,35838
35754,35838
5130,5209
25959,35838
28362,35838
3641,24336
3641,24338
23212,23389
23212,299
23212,9194
23389,37200
24566,5110
28358,16184
28463,16184
29749,9175
30057,24566
30057,35838
30594,11844
30594,35838
30594,35838
30994,35838
31025,24566
33564,35838
35302,24566
35302,24566
35754,11844
36020,35838
37200,11844
5130,5209
23020,11844
23020,35838
28362,24566
28362,35838
12113,6136
8851,12113
16801,25543
23385,15175
26346,15175
31025,35838
35838,8055
5130,5209
9392,12113
9392,19667
19667,9392
23212,23389
23212,31363
23212,9194
5058,19667
19699,24339
23212,16883
25740,15175
3641,24336
3641,24338
37200,11844
37200,35838
5130,31025
5130,5209
12113,9392
28362,35838
37200,35838
5130,5209
1590,35838
22715,35838
23020,11844
23020,35838
3641,38020
5130,5209
11844,5130
22715,35838
23212,9510
23389,37200
24566,5130
37200,11844
8055,35838
11844,28045
23212,23389
23212,31363
23212,9194
31025,24566
37200,11844
16801,24674
24566,26646
30594,35838
31025,30594
35754,35838
5130,5209
27467,15175
8055,35838
9392,19667
23020,11844
23020,35838
30594,35838
31025,35838
5130,5209
28362,35838
37176,38139
22715,35838
23385,15175
24566,23020
30594,35838
8055,35838
19667,12113
23212,23389
23212,299
23212,9194
30594,11844
30594,35838
35754,11844
35838,26646
3641,3658
4283,15175
5130,5209
7511,11844
16801,24679
12638,19683
16801,11844
25740,15175
5130,35838
28362,35838
33450,35838
33564,35838
7467,24566
12982,35838
23020,11844
23020,35838
30057,24566
31025,24566
35302,24566
11003,10686
23212,31363
23212,9194
24566,23020
28362,35838
28928,35838
30057,24566
35302,24566
15175,1228
30057,35838
31025,10002
31025,11844
31025,35838
33450,4364
34741,24566
34741,24566
34741,24566
34741,24566
5130,35838
30169,35838
11844,5130
14705,35838
24566,5130
28362,24566
28362,35838
29617,35838
31025,35838
3641,19302
11937,11844
23212,299
23212,9194
3641,24336
3641,24338
1140,15175
23212,9194
31025,35838
5110,24566
28362,35838
31025,35838
37200,35838
9392,12113
9392,19667
23020,35838
24566,23020
27467,15175
30057,24566
35302,24566
3641,24336
3641,24338
22715,35838
23020,11844
23020,35838
8613,19683
9392,19667
28362,35838
30994,35838
12113,11844
12113,9392
23212,299
23212,9194
25543,35838
27467,15175
11234,14991
35838,21558
12113,16819
14705,35838
7511,35838
16502,12113
33564,35838
23664,14604
23664,38143
34417,12967
9392,12113
18698,18535
23212,9194
25543,35838
3641,24336
3641,24338
11623,35838
23212,2035
28362,35838
35838,23020
8055,35838
28463,24566
37200,24566
31025,35838
30057,35838
28362,35838
34245,35838
3641,24336
3641,24338
10703,10002
28362,35838
30057,35838
37200,24566
5130,35838
765,5177
35302,35838
24566,26646
4364,33450
7511,11844
23212,31363
23212,9194
23389,37200
25543,35838
37200,35838
26909,9285
30169,35838
31025,33564
31025,35838
15175,26346
24566,37733
25417,15175
25987,14991
31025,11844
31025,33564
31025,35838
9339,19683
30169,35838
31025,24566
1147,13490
2497,35838
4232,11844
23212,31363
23212,9194
23212,9501
24566,31025
25936,15175
37200,19528
37200,24566
8827,12113
23385,15175
24485,24679
27707,9359
31025,33564
37200,35838
9044,9359
37200,35838
15139,11844
16801,11844
16801,24674
16801,24679
12113,9392
18452,35838
25229,35838
31025,24566
33450,11844
36607,11844
2237,35838
25740,15175
31025,24566
37200,35838
4364,11844
4364,35838
9392,35838
11144,9392
18452,11844
23212,23389
23212,31363
23212,9194
5177,10515
5290,35838
33996,35838
11844,1340
11844,29038
11844,5161
19667,9392
35302,11844
37200,24566
9392,18409
9392,19667
24566,28301
37200,24566
5110,24566
9143,19683
13490,12113
23212,31363
23212,9194
30134,28420
23212,31363
23212,9194
24566,28301
3641,24336
3641,24338
37200,35838
10002,11844
11716,35838
23212,31363
23212,35838
23212,9194
33338,11844
23212,9501
25484,24566
29989,35838
36232,35838
37200,35838
24338,3641
29798,24566
33450,35838
4364,30392
18702,10002
30169,35838
4364,11844
4364,15404
4364,35838
23212,31363
23212,9194
15433,35838
23212,16883
30057,35838
35302,35838
37200,35838
29390,35838
23020,35838
23212,9194
28362,35838
33450,23020
19604,11844
23212,16883
23212,299
23212,31363
23212,9194
31025,35838
9392,18409
9392,19667
28362,35838
36232,35838
37200,35838
9392,18409
9392,19667
12633,19683
15082,11375
15175,11805
15175,21353
15175,21355
15175,26346
23020,35838
23212,31363
23212,9194
24566,23020
24566,23020
33520,33564
35302,35838
3641,24338
8085,35838
23020,35838
28362,35838
30994,11844
30994,35838
28362,35838
31363,23020
11844,30994
18452,11844
23212,9501
5177,1866
16801,8246
23020,35838
23212,19683
23212,9502
13490,16819
7511,11844
28362,35838
33450,35838
35838,30594
11844,5130
19667,9392
23020,35838
24566,5130
13011,8055
23212,16883
23212,31363
23212,9194
30403,14991
18452,35838
29617,14991
35584,15766
8411,11844
133,10002
14381,1209
18810,10002
23212,31363
23212,9194
28362,35838
28420,14991
28420,14991
30403,14991
30403,14991
32539,34363
28045,35838
29798,24566
32851,11844
18364,19683
28420,14991
29157,11844
29749,11844
36643,11844
9392,12113
9392,19667
25622,24566
29157,24566
29749,24566
36643,24566
4364,11844
12638,19683
14598,21057
28362,35838
30134,28420
5177,10515
10362,15175
28362,35838
9392,18409
16801,8246
27707,10515
33450,35838
7955,29157
9044,10515
11844,13125
11844,5171
16061,24566
23020,35838
25484,11844
25484,35838
26949,3572
36232,11844
36232,35838
36232,35838
274,13125
28045,35838
28362,24566
5766,13125
5178,11844
23020,35838
30511,11844
37200,11844
7511,11844
19667,9392
23020,11844
23212,31363
23212,9194
9392,12113
9392,19667
29157,28420
30511,11844
30806,35838
33450,35838
30057,35838
33450,24566
37200,24566
23212,9501
30806,35838
37200,24566
37200,35838
4364,11844
4364,35838
9392,18409
11948,11844
36232,35838
24566,5178
29928,30584
6136,12113
9445,11844
23020,35838
28362,35838
33450,35838
37200,35838
4283,15175
11844,4232
14328,11375
