Source,Target
3674,11844
37661,3674
19325,3674
3674,11844
3674,11844
3867,32545
25502,32545
25883,3674
30567,3674
37299,3674
11652,32545
19325,3674
17848,11844
30567,11844
37661,11844
9450,9194
11844,34085
29684,3674
29766,3674
37201,3674
37299,11844
37299,3674
4229,3641
12961,19325
15920,3510
35902,32545
37299,3674
11844,31054
37201,3674
4229,3641
8918,11844
8918,3674
12974,3674
37299,3674
28078,15920
37299,11844
15920,28078
10424,3674
1417,3674
19325,11844
19325,3674
19325,37661
3674,15920
37201,3674
10983,3674
25883,3674
25883,3674
15920,19387
28078,15920
37661,11844
37661,3674
37242,3674
16533,11844
16533,3674
3627,3674
12113,19325
19325,11844
19325,3674
24330,2234
3627,3674
37201,3674
37661,11844
16533,3674
37661,11844
12113,18381
12113,2227
15920,32552
15920,32552
24330,3674
32777,3674
37242,11844
37242,3674
3674,37661
37201,3674
15920,32552
15920,32552
24330,3674
30567,11844
35426,33300
37201,3674
4081,3674
30567,3674
32552,3674
32777,3674
37661,3674
2369,3674
37201,3674
30167,3674
35426,33300
37201,3674
37661,3674
3674,37661
35023,21949
37201,3674
30167,3674
369,11844
25502,32545
30567,3674
37201,3674
7114,3674
15920,32552
19387,11844
15225,3674
37661,3674
15920,3674
25883,3674
35902,32545
37201,3674
37661,3674
7560,24247
36319,22712
37661,3674
37201,3674
29766,3674
25987,3674
32387,3674
37201,3674
37661,3674
17471,11844
18051,37661
19325,11844
19325,3674
32552,3674
37201,3674
15920,32552
17471,3674
34245,3674
24330,12113
28078,37242
32552,15920
37201,3674
22999,3674
37661,3674
25987,3674
32387,3674
5829,3674
15920,16291
15920,32552
32552,3674
33470,32545
37201,3674
3674,11844
3674,34245
36131,26923
37201,3674
37201,3674
5829,11844
37201,3674
752,11844
12113,11844
32552,3674
37661,3674
3674,32552
25987,11844
25987,3674
32387,11844
32387,3674
28936,3674
8028,3674
24330,3674
25987,3674
12113,3674
25987,3674
32387,3674
8074,32560
11844,5171
24330,3674
206,33300
25883,3674
12113,11844
25987,3674
28936,3674
37201,3674
6285,11844
9060,11844
9060,3674
9060,3674
1124,3674
24330,24474
32777,12113
24330,3674
28078,27563
28183,27563
37201,3674
37661,3674
5829,3674
37201,3674
11812,3674
3674,25987
19325,11844
12113,11844
37201,3674
32777,3674
3614,3674
18406,11844
25883,3674
20353,24330
5711,32552
2313,3674
3614,3674
24330,11844
24330,3674
25987,3674
32387,3674
32552,3674
37201,3674
19387,3674
3627,11844
14262,11844
