Source,Target
3674,11844
37661,3674
19325,3674
3674,11844
3674,11844
3867,32545
25502,32545
25883,3674
30567,3674
37299,3674
11652,32545
19325,3674
17848,11844
30567,11844
37661,11844
9450,9194
11844,34085
29684,3674
29766,3674
37201,3674
37299,11844
37299,3674
4229,3641
12961,19325
15920,3510
35902,32545
37299,3674
11844,31054
37201,3674
4229,3641
8918,11844
8918,3674
12974,3674
37299,3674
28078,15920
37299,11844
15920,28078
10424,3674
1417,3674
19325,11844
19325,3674
19325,37661
3674,15920
37201,3674
10983,3674
25883,3674
25883,3674
15920,19387
28078,15920
37661,11844
37661,3674
37242,3674
16533,11844
16533,3674
3627,3674
12113,19325
19325,11844
19325,3674
24330,2234
3627,3674
37201,3674
37661,11844
16533,3674
37661,11844
12113,18381
12113,2227
15920,32552
15920,32552
24330,3674
32777,3674
37242,11844
37242,3674
3674,37661
37201,3674
15920,32552
15920,32552
24330,3674
30567,11844
35426,33300
37201,3674
4081,3674
30567,3674
32552,3674
32777,3674
37661,3674
2369,3674
37201,3674
30167,3674
35426,33300
37201,3674
37661,3674
3674,37661
35023,21949
37201,3674
30167,3674
369,11844
25502,32545
30567,3674
37201,3674
7114,3674
15920,32552
19387,11844
15225,3674
37661,3674
15920,3674
25883,3674
35902,32545
37201,3674
37661,3674
7560,24247
36319,22712
37661,3674
37201,3674
29766,3674
25987,3674
32387,3674
37201,3674
37661,3674
17471,11844
18051,37661
19325,11844
19325,3674
32552,3674
37201,3674
15920,32552
17471,3674
34245,3674
24330,12113
28078,37242
32552,15920
37201,3674
22999,3674
37661,3674
25987,3674
32387,3674
5829,3674
15920,16291
15920,32552
32552,3674
33470,32545
37201,3674
3674,11844
3674,34245
36131,26923
37201,3674
37201,3674
5829,11844
37201,3674
752,11844
12113,11844
32552,3674
37661,3674
3674,32552
25987,11844
25987,3674
32387,11844
32387,3674
28936,3674
8028,3674
24330,3674
25987,3674
12113,3674
25987,3674
32387,3674
8074,32560
11844,5171
24330,3674
206,33300
25883,3674
12113,11844
25987,3674
28936,3674
37201,3674
6285,11844
9060,11844
9060,3674
9060,3674
1124,3674
24330,24474
32777,12113
24330,3674
28078,27563
28183,27563
37201,3674
37661,3674
5829,3674
37201,3674
11812,3674
3674,25987
19325,11844
12113,11844
37201,3674
32777,3674
3614,3674
18406,11844
25883,3674
20353,24330
5711,32552
2313,3674
3614,3674
24330,11844
24330,3674
25987,3674
32387,3674
32552,3674
37201,3674
19387,3674
3627,11844
14262,11844
11844,14466
11844,37242
12113,18381
12113,2227
12966,16795
13296,24330
13296,3698
13296,4618
14035,4923
14262,3674
14466,3674
14705,37201
15574,3674
19387,11844
19387,23695
19387,23695
19387,23695
19387,3674
24330,11844
24330,3674
24554,29082
25333,5608
25350,32560
25617,3674
25617,3674
25797,32560
25883,3674
25883,3674
25987,3674
25987,3674
26078,32552
27933,3674
28183,206
28394,26426
29082,37661
29684,3674
30246,11844
30567,11844
32387,3674
32545,30246
32552,29909
32552,30510
32552,3674
32560,29197
32745,32560
3627,3674
3674,11844
3674,14466
3674,20307
3674,25883
3674,30633
3674,30633
3674,32777
3674,37661
37661,12966
37661,13123
37661,15922
37661,19387
37661,19387
37661,29082
37661,32552
37661,3674
37661,37160
37661,4614
38130,21135
4232,11844
4232,11844
5020,11844
8258,11844
8827,25987
8827,29684
8918,3674
11999,3674
25883,3674
3614,3674
16533,11844
16533,3674
19325,11844
37201,3674
3674,25987
3674,32387
3674,32387
24330,3674
36131,3674
37201,3674
32777,3674
10654,3674
25987,11844
25987,3674
25987,3674
32387,11844
32387,3674
37201,3674
11934,3674
675,3674
37201,3674
4232,11844
675,11844
20353,3674
5847,19325
675,11844
27933,3674
37201,3674
37299,3674
9439,11844
9439,3674
36131,3674
672,11844
25659,28904
2227,3674
37201,3674
14262,11844
14262,3674
11939,11844
9439,11844
3674,29114
24604,3674
37201,3674
10405,3674
12113,11844
12113,3674
12829,11844
32545,30246
32545,30246
19325,18381
19325,2227
32545,30246
36402,6697
1683,11844
4025,14262
29684,29114
37201,3674
37299,29114
8074,32560
14262,3674
24898,3674
3627,3674
25883,3674
37201,3674
32545,30246
24330,16721
5829,3674
14466,3674
37201,3674
30246,11844
30992,19325
30992,3674
8074,32560
37201,3674
37201,3674
32545,30246
3674,25883
3674,25883
11581,25557
3627,3674
16533,3674
18381,19325
2333,19325
25883,3674
37201,3674
3614,3674
3627,3674
4618,11844
3674,30511
25987,3674
12113,2227
25987,11844
32387,11844
14262,3674
25987,3674
30246,11844
32387,3674
32545,30246
624,3674
14262,11844
30246,11844
32777,3674
32777,3674
4081,3674
25987,3674
32387,3674
10654,3674
11383,30134
30511,3674
32777,3674
3627,3674
624,3674
37201,3674
12113,3674
16533,3674
25987,3674
369,11844
19387,37661
19387,37661
37201,3674
8074,32560
30466,3674
3627,11844
3627,3674
1417,11844
37201,3674
2227,3674
16533,11844
16533,3674
32545,30246
32552,3674
35426,3674
3614,3674
27095,3674
3674,29114
32552,3674
37201,3674
37661,3674
675,3674
8514,11844
17338,32560
17338,32560
25350,32560
35426,3674
37201,3674
1151,14262
19325,3674
25987,3674
28078,37661
8313,26796
32745,11844
37661,3674
12113,11844
12113,3674
30246,11844
32745,11844
37299,11844
19325,3674
35636,3674
19325,3674
23763,11367
23763,18545
14262,3674
25350,32560
37661,3674
25855,32560
33031,14255
25797,32560
12974,3674
16533,11844
24330,11844
32777,3674
3614,3674
25987,3674
4232,11844
12113,11844
12113,3674
12113,3674
12113,3674
12113,3674
14262,3674
2093,3674
28184,3674
3674,15306
37201,3674
15727,32545
328,3674
30992,3674
3674,29114
4025,3674
25883,3674
3627,3674
22933,3674
32777,3674
25987,3674
25987,3674
3882,11844
25987,3674
24150,3674
14976,34006
29114,34006
32560,11844
37661,11844
37661,3674
12113,11844
10405,11844
3674,29114
37299,11844
8258,3674
12113,369
12113,11844
9194,18929
9194,8587
11844,35636
18381,12113
19491,12113
3614,3674
3674,32552
17338,32560
19325,11844
19325,3674
32552,4355
24310,6113
14103,30134
35636,3674
11383,32552
25883,3674
32552,12966
32552,190
33723,32545
12966,32552
16533,11844
19387,32552
25987,3674
28078,3674
3627,3674
14466,3674
32777,3674
3627,11844
3627,3674
17863,190
17863,37131
17863,37639
28183,190
28183,37131
28183,37639
32552,3674
32552,37661
35636,3674
3674,32552
32552,30588
19121,3674
32552,11383
32552,12966
32552,19387
24330,9194
35636,3674
32552,37661
12113,3674
32552,33048
37661,32552
32552,28437
32552,35508
25987,3674
19387,32552
33048,32552
3627,3674
37661,32552
12966,32552
4923,11844
32552,3674
26133,32560
32552,3674
35636,3674
3674,29114
15029,27998
32552,37661
11844,12113
25987,11844
25987,3674
25987,3674
25987,3674
29684,11844
29684,12113
29684,3674
29684,3674
3674,25987
3674,25987
3674,29684
3674,29684
37661,3674
36131,3674
29197,32560
4232,11844
4232,3674
15766,11844
15766,3674
25258,3674
32552,37131
32552,37639
32552,37640
32552,3773
32552,37130
37661,32552
32552,1217
32552,37661
19927,32552
32552,37661
11844,32552
24330,11844
29197,32560
32552,28393
17338,32560
37130,32552
32552,4581
369,12113
37661,28341
3674,29114
32552,37661
25987,3674
35094,32552
35636,3674
37299,29114
37661,32552
30466,3674
30486,32552
32552,19927
15766,11844
870,3674
24330,11844
25883,3674
32552,37661
37483,32552
32552,29183
37661,32552
32552,19387
280,32552
35846,32552
3674,11844
3674,25987
3674,25987
3674,29684
32552,37661
13560,3840
17338,25350
37299,3674
8918,11844
37661,3674
25987,3674
37661,32552
37661,3674
4232,3674
25987,3674
25987,11844
25987,3674
29684,11844
29684,3674
32545,14562
3674,11844
12113,11844
12113,11844
12113,3674
12113,3674
12941,18381
35636,3674
3674,11844
12113,25987
12113,29684
19325,34082
19927,32552
25987,3674
29684,3674
35636,3674
19387,37661
3674,11844
30167,3674
35636,3674
37661,19387
37661,19387
37661,19387
32560,29197
37661,3674
37661,32552
9060,11844
9060,3674
3674,25987
3674,29684
35636,2093
3674,25987
3674,29684
27683,19325
30167,3674
30167,3674
37382,3674
19325,3982
37661,11844
30167,3674
5829,3674
35636,3674
37661,3674
12966,32552
30167,3674
37661,32552
32552,37661
35636,3674
12113,3674
32552,206
37661,32552
18381,3674
190,32552
19325,3982
8918,30567
18381,3674
35636,3674
30167,3674
37661,32552
37661,3674
8918,3982
19387,11844
19387,37661
30167,3674
4212,32552
8918,3982
14466,3674
32777,3674
35636,3674
37661,32552
37661,3674
32552,37661
37661,19387
37661,19387
4025,3674
30167,3674
37661,32552
37661,3674
19387,37661
19387,37661
19387,37661
2093,3982
26969,10198
30167,3674
37661,19387
37661,3674
24150,11844
24150,3674
30167,3674
37661,3674
30167,3674
37661,3674
19387,37661
19387,37661
3674,37661
30167,3674
37661,3674
37661,3674
35636,3674
38142,19497
19387,37661
19325,3674
3674,11844
25617,3674
28125,37661
3674,11844
3674,37661
37661,19387
37661,19387
37661,32552
37661,3674
37661,3674
29684,3982
12113,4025
37661,3674
3674,14466
3674,25883
37382,11844
37382,3674
11844,37661
25987,3674
25987,3674
29684,3674
32552,22326
32552,37661
18381,12113
37661,32552
3674,37661
32552,17338
32552,37661
37661,3674
32552,37661
37661,32552
37661,3674
32552,37661
33048,32552
3674,29114
37661,32552
37661,3674
19387,37661
3674,37661
19387,23695
32552,37374
12327,32552
37661,32552
8918,3674
32552,37661
3674,11844
37661,32552
37661,33671
15225,3674
26341,32552
30466,37661
32552,37661
19387,37661
19387,37661
30466,37661
30511,37661
35636,3674
37661,3674
30466,37661
32552,37661
12305,19325
25987,8827
29684,8827
30466,37661
30466,37661
35636,3674
12636,19325
28078,37661
3674,37661
37661,32552
37661,3674
8918,18381
14466,3674
25883,3674
30466,37661
32777,3674
37661,3674
37853,37661
32552,37661
37661,32552
37661,3674
32552,12327
32552,36496
22999,3674
32552,37661
37661,3674
29237,3674
32387,3674
32411,3674
36131,3674
30167,3674
37661,11844
37661,32552
37661,3674
32552,37661
35636,3674
37661,32552
15766,11844
15766,3674
15766,3982
37661,12300
37661,32552
11261,32545
3674,11844
37661,11844
37661,11844
37661,3674
37661,3674
3674,25987
3674,25987
3674,25987
3674,29684
3674,29684
14466,3674
25883,3674
32777,3674
37661,3674
14768,3674
35426,32552
36131,3674
37661,32552
19387,11844
19387,37661
19387,37661
15766,11844
15766,3674
23995,32545
28078,37661
32552,35426
37661,206
11844,37661
25987,11844
25987,3674
29684,11844
29684,3674
37661,3674
1151,3982
35636,3674
37661,3674
17863,22047
19387,37661
32552,37242
35636,3674
32552,3674
5829,35636
37382,3674
37661,3674
10654,3674
19387,37661
31143,9194
19387,37661
19387,37661
19387,37661
19387,37661
25987,3674
29684,3674
5171,19387
10654,11844
16533,3674
19387,15920
19387,5171
29082,37661
32552,37661
3674,11844
3674,37661
12113,18381
15766,11844
29082,30466
37661,3674
38142,19508
5171,19387
19325,3982
32552,33048
32552,37661
3674,11844
37661,3674
11939,11844
12113,11844
12113,3674
29082,30466
19387,37661
3627,11844
3627,3674
3674,37060
14466,3674
14466,3674
14466,3674
19387,15920
25883,3674
25883,3674
25987,3674
30246,11844
30567,3674
32777,3674
32777,3674
37661,3674
7611,32552
33048,32552
8918,11844
29387,11844
32552,11383
3674,25987
3674,25987
3674,29684
9285,32552
32552,15045
33048,32552
3674,25987
37661,3674
24150,11844
3674,11844
8827,11844
8827,11844
12113,3674
33048,32552
3674,11844
32552,206
33048,32552
36006,32552
8827,11844
19325,3674
37661,32552
32552,28078
32552,3674
32552,37661
33048,32552
12113,11844
13899,11844
30246,11844
32552,37242
15920,3740
33048,32552
32552,29082
32552,30511
32552,33048
32552,35426
33048,32552
12113,18381
32552,25462
32552,3510
12113,3674
30246,11844
32552,18119
37242,32552
14466,3674
25883,3674
25987,3674
29684,3674
32777,3674
25987,3674
11844,16533
25987,3674
15766,11844
34456,3674
35426,32552
3674,14466
3674,16533
3674,25883
3674,32777
32552,15920
30246,11844
24150,11844
32552,15920
32552,3674
32552,3674
32552,37661
30510,32552
32552,14401
32552,36417
12966,3698
15920,32552
32552,30510
10424,12113
10654,19305
11844,9060
12966,3674
12966,3740
13296,15920
13296,16533
14466,3674
15920,16533
15920,3758
16533,13296
16533,3674
19387,11844
19387,32769
19387,32851
19387,32851
19387,32851
19387,3674
1947,11844
1947,3674
22761,26609
22761,35409
22780,16533
23695,32851
24647,32387
25557,11581
25557,11581
25557,11581
25557,11581
25883,28125
25987,11844
25987,3674
25987,3674
26133,29197
26210,9194
26483,16533
2765,19325
29684,11844
29684,3674
31773,3674
32552,24566
32552,33862
32560,29754
32851,19387
32871,14976
32871,29114
33048,12966
34477,32999
3627,3674
3674,14466
3674,15920
3674,15920
3674,25883
3674,25987
3674,30167
3674,32552
3674,32777
3674,32777
3674,32777
3674,35636
3674,4568
3674,4568
37299,3674
37299,3674
3982,3674
4232,11844
5171,11844
624,3674
9194,18390
15920,32552
25617,28463
4618,11844
4618,3674
19387,32552
10654,3674
15306,3674
35636,28125
4025,3674
4365,3674
23389,14262
14262,3674
14466,3674
4568,3674
32552,15920
32552,19387
32552,32851
32552,3674
328,3674
14466,3674
14466,3674
15766,11844
25883,3674
32777,3674
23510,5339
9060,11844
22999,3674
32552,12327
15920,32552
16533,3674
32552,32851
35636,3674
29684,3674
32552,32851
3674,25987
3674,25987
3674,25987
3674,29684
3674,29684
15225,3674
25987,3674
29684,3674
13296,16533
3674,25883
16533,11844
4025,11844
4025,3674
4025,5339
11844,10069
11844,37286
11844,37309
35636,3674
3627,11844
12182,29197
16533,3674
32851,32552
3627,3674
10654,3674
15920,18390
3674,32552
4025,11844
4025,3674
10165,28950
16291,32552
32552,190
3584,3641
32552,15920
32552,16291
3674,25987
3674,25987
3674,29684
3674,29684
14629,32552
4025,12113
4081,12113
15920,36850
25987,3674
29684,3674
10727,34121
32552,3674
32552,3674
3627,3674
13296,3698
16533,3641
13276,19913
14262,3674
15920,32552
15920,9194
14466,4025
25883,4025
32552,15920
32552,30286
32552,3674
32777,4025
32552,29082
32552,30511
11262,32560
4025,14466
4025,3674
15920,16291
36417,32552
3674,32552
9060,11844
369,12113
35636,3674
14466,3674
29082,32552
32777,3674
32777,3674
3674,16533
4568,3674
32552,15920
3674,16533
25987,3674
29684,3674
15766,3674
32552,29082
190,32552
32552,24507
3674,25883
3674,25883
15920,16291
15920,32552
15920,3674
30466,32552
32371,3674
32552,206
32560,25797
9194,2508
3674,35636
32552,190
16533,11844
25987,3674
29684,3674
32552,29119
32552,3674
16533,11844
32851,11844
35426,32552
547,3674
25163,11844
15766,11844
15766,3674
17104,3674
4618,3674
32552,35426
35636,3674
15920,32552
19927,32552
32552,206
35426,32552
32552,15920
32560,32552
4297,29114
14466,3674
29909,32560
30466,3674
32552,32560
32777,3674
35426,3674
9194,1057
9194,2508
12113,3674
25987,3674
1057,2491
12113,11844
32552,15920
35636,3674
11844,16533
27370,3674
32552,12327
32552,17135
3674,14466
3674,14466
3674,14466
3674,25883
3674,25883
3674,25987
3674,29684
3674,32777
3674,32777
12113,18381
12113,3674
36131,3674
3674,16533
9194,2508
15920,32552
15920,3674
32552,30466
32552,32560
369,18381
4025,11844
4025,3674
4025,5302
19387,11844
19387,32552
19387,32851
32552,15920
32552,32851
32552,3674
3627,11844
19405,12113
15920,32552
15920,32552
25350,32560
6285,11844
10620,1057
15920,32552
32552,15920
32552,15920
25350,32560
25987,3674
2793,3674
32552,19387
32851,3674
32552,206
15920,32552
15920,34240
15920,3674
35636,3674
15920,32552
35636,28125
14466,3674
32552,15920
35636,3674
32552,15920
32552,3674
32552,3674
15920,32552
15920,32552
25987,3674
25987,3674
12113,18381
19325,3674
32552,15920
37201,3674
25163,11844
3674,32552
14466,3674
17338,32560
32552,3674
32552,3674
32777,3674
16533,11844
35636,3674
35636,3674
37201,3674
15920,11844
32552,15920
32552,19387
32552,27
3674,14466
22999,3674
15920,32552
36131,3674
37286,11844
37309,11844
15920,16533
369,12113
32552,15920
37299,3674
1572,11844
26210,18390
26251,3674
14466,3674
32777,3674
37299,3674
37299,3674
37299,3674
32552,30691
37299,3674
12113,10424
32552,35202
37299,3674
37299,3674
16533,11844
2691,11844
8827,11844
8827,3674
19325,11844
16533,16721
19387,32552
32552,37233
8918,35636
15920,23241
32552,3674
12113,11844
12113,3674
9060,3674
11844,16533
25987,3674
14466,3674
25987,3674
32777,3674
30466,3674
3674,16533
32552,12966
32552,19387
35636,3674
14466,3674
30099,4025
32777,3674
3674,14466
3674,25883
3674,25883
3674,32777
37374,32560
37299,3674
19387,32552
32552,206
32552,3674
37299,3674
19530,11844
35636,3674
4081,3674
25987,3674
32552,12966
32552,19387
3674,25987
3674,25987
37201,3674
8827,11844
8827,3674
14466,3674
32552,3674
3674,32552
11844,3674
28125,32552
30466,3674
9060,11844
9060,3674
37299,3674
37299,3674
4081,11844
25883,11844
25883,3674
25883,3674
32552,29620
34477,6113
369,11844
369,11844
369,3674
37299,3674
4025,11844
4025,3674
4081,11844
4081,3674
14262,3674
18581,3674
9060,11844
9060,3674
27007,32552
35636,3674
16533,3674
32552,27007
4081,11844
4081,3674
14466,3674
15225,3674
19325,37177
25163,11844
25163,3674
25883,11844
25883,3674
25883,3674
25883,3674
30466,3674
4025,11844
4025,3674
29082,3674
25883,3674
25883,3674
3674,25883
3674,25883
3674,25883
14262,3674
25987,3674
19325,11844
15920,3674
25883,3674
1572,32552
25883,3674
37299,3674
11844,19387
3674,32552
37299,3674
16533,3674
30994,3674
37299,3674
37299,3674
4289,3674
32552,3674
34477,15306
25883,3674
37299,3674
32552,12966
32552,19387
32552,25462
32552,37233
19387,11844
19387,11844
19387,32552
19387,3674
25163,11844
25163,3674
30567,3674
25883,3674
25883,3674
25883,3674
32552,12966
3614,3674
37233,32552
4025,11844
10424,4025
14466,3674
16533,11844
16533,3674
32552,3674
3674,25883
37299,3674
12966,32552
28463,8055
32552,19387
32552,37233
25617,3674
32851,3674
25883,3674
32552,12966
11844,13296
11844,19387
3674,12966
3674,32552
12966,32552
19387,32552
32851,32552
1572,3674
32552,12966
32552,19387
32552,32851
32552,3674
3674,25883
32552,32851
4489,11844
15766,3674
32560,3674
32552,12966
3674,15766
3674,15766
3674,25883
3674,25883
3674,32851
25883,3674
3674,19387
19530,11844
19530,3674
369,3674
32552,12966
32552,37233
13296,11844
37299,3674
14466,3674
1448,3674
18455,1920
3674,15766
3674,25883
3674,25883
3674,25883
3674,25883
37299,3674
3674,32851
3674,11844
19325,3674
19387,32851
37299,11844
3674,32851
37201,3674
12113,18381
25987,3674
25987,3674
11844,13741
11844,28520
11844,29643
11844,30584
3674,32851
16533,3674
14466,3674
3614,3674
25883,3674
37299,3674
37299,3674
15766,3674
25883,3674
14466,3674
15766,3674
18455,1920
19387,11844
19387,32851
19530,11844
25883,3674
25883,4081
32552,3674
32851,11844
32851,3674
3674,25883
3674,25883
3674,25883
4025,11844
4025,3674
32851,19387
35508,32851
3674,32851
369,3674
37299,3674
6113,3674
29684,3674
29684,3982
37299,3674
37299,3982
37201,11844
6113,14768
6113,2313
6113,25390
6113,25883
6113,36131
10727,13296
12113,4025
30567,3674
6113,26923
11844,36131
19387,32851
6113,11844
16533,12966
16533,3674
16533,3674
19325,11844
19325,32851
8918,11844
14466,3674
29684,3674
29684,3674
29684,3674
35508,32851
35636,3674
35636,3674
35636,3674
3614,3674
32851,19387
32851,3674
4073,3674
13296,16533
18722,5711
19387,32851
3674,19387
3674,32851
9060,11844
9060,3674
10727,15920
25987,3674
19530,11844
19530,3674
32851,19387
32851,3674
4025,3674
12113,18381
16533,3674
3982,3674
10654,8910
3982,3674
32552,3674
32851,3674
3674,25987
32851,3674
3674,25987
3674,32851
3627,11844
3674,25987
3674,32851
14466,3674
26711,3674
32552,3674
3674,32851
37233,11844
37233,11844
37233,32851
37233,32851
12892,24935
13296,16533
19305,3674
19387,11844
19387,11844
19387,32851
19387,3674
34006,33048
36558,33048
11844,16533
4025,11844
4025,3674
4081,19325
11844,16533
14466,3674
15766,3674
27263,3674
32851,19387
32851,3674
32851,3674
33048,3674
3627,3674
30545,3674
4081,18381
12113,11844
3674,32851
37299,3674
3982,3674
32851,3674
37299,3674
13296,9450
19387,32851
19405,12113
37233,32851
37299,3674
12113,18381
19325,18381
27263,3674
29684,3674
32851,3674
33048,3674
35636,3674
16533,11844
3674,16533
25883,11844
27263,3674
29684,3674
32552,3674
32851,3674
32851,3674
33048,3674
35636,3674
12711,12113
15766,3674
28630,32851
3674,27263
3674,32851
3674,32851
3674,33048
4081,12113
4232,11844
4025,3674
25987,3674
37299,3674
11844,16533
13296,16533
1572,19387
16533,11844
25883,11844
25883,3674
27263,3674
33048,3674
3674,14768
37299,3674
26133,29197
27263,3674
33048,3674
27263,1572
33048,1572
8270,3674
27263,32851
32851,27263
32851,33048
32851,3674
33048,32851
3674,32851
19387,11844
32851,1572
32851,27263
32851,33048
32851,33048
27263,32851
32851,19387
32851,27263
32851,33048
33048,32851
25883,3674
25883,3674
27263,32851
27263,3674
33048,32851
33048,3674
32851,3674
3674,16533
32851,33048
32851,3674
8827,11844
8827,3674
25987,3674
34477,6113
4081,19325
27263,32851
27263,3674
33048,32851
33048,3674
32851,3674
14466,3674
25883,11844
25883,3674
3674,27263
3674,33048
10639,22780
13296,11844
13296,11844
19387,11844
27263,3674
33048,3674
13296,3674
13296,11844
14466,3674
13296,11844
13296,11844
13296,11844
13296,11844
13296,3674
13296,3674
19387,11844
27263,3674
33048,3674
13296,11844
13296,11844
13296,11844
13296,3674
19387,11844
19387,11844
19387,11844
19387,16721
19387,3674
25883,11844
25883,3674
35636,3674
5171,11844
8587,11844
13296,16533
1572,11844
1572,3674
16533,13296
19387,3674
29197,32560
10639,22780
13296,11844
13296,16533
16533,13296
16533,3674
19387,11844
19387,3674
27263,3674
30167,3674
33048,3674
3627,11844
3627,3674
35426,3674
33048,1572
4232,3674
11844,16533
16533,19387
16533,3627
32552,32851
16533,11844
32851,3674
13296,3674
4232,11844
14466,3674
15766,3674
25883,11844
26086,24006
9060,11844
9060,3674
15920,16533
13296,9194
37299,3674
10654,3674
14466,3674
15766,3674
25987,3674
33048,1572
37299,3674
12113,11844
12113,3674
1572,33048
12966,33048
25987,3674
18381,4081
3674,14466
33048,3674
25883,3674
3584,3641
14466,3674
37299,3674
15766,3674
33048,12966
33048,3674
6113,34477
3627,3674
12966,33048
19325,3674
25987,3674
35636,3674
